customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,account_age_days,is_fraud,attack_type,amount_deviation_ratio,velocity_deviation_ratio,behavioral_deviation_score
CUST_00351,3664.16,Reed-Snyder,OTHER,GB,CREDIT_CARD,4.5,522,1704,1,LOW_AND_SLOW_BEHAVIORAL,1.4269202610713896,1.8,1.6134601305356948
CUST_00562,1027.08,Scott and Sons,GROCERY,US,WALLET,2.0,649,1626,1,MERCHANT_ANOMALY,1.5410977402994928,2.0,1.7705488701497463
CUST_00740,1559.98,"Griffin, Lewis and Powers",HEALTHCARE,GB,WALLET,4.0,6,1059,1,ACCOUNT_TAKEOVER,1.799326397379409,4.0,2.8996631986897046
CUST_00739,1387.77,"White, Allen and Tucker",ENTERTAINMENT,GB,WALLET,3.0,442,2178,1,PAYMENT_METHOD_ABUSE,1.3323444700460831,1.5,1.4161722350230415
CUST_00493,2039.85,Oneal LLC,FOOD,IN,NET_BANKING,4.5,487,1682,1,LOW_AND_SLOW_BEHAVIORAL,1.4759703047668664,1.8,1.6379851523834332
CUST_00799,1668.83,"Mcclure, Chavez and Roberts",EDUCATION,NG,NET_BANKING,3.0,108,1803,1,PAYMENT_METHOD_ABUSE,1.157157913713961,1.5,1.3285789568569806
CUST_00700,1794.46,"Lynch, Fox and Bell",FOOD,US,WALLET,2.0,912,1816,1,PAYMENT_METHOD_ABUSE,1.3456212904604612,2.0,1.6728106452302307
CUST_00615,1405.8,Jordan Group,ENTERTAINMENT,US,DEBIT_CARD,2.0,952,340,1,MERCHANT_ANOMALY,1.665847054432127,2.0,1.8329235272160636
CUST_00404,2015.49,Anderson LLC,EDUCATION,CN,UPI,2.0,646,1539,1,MERCHANT_ANOMALY,1.7189020464033362,2.0,1.859451023201668
CUST_00794,2855.98,Melton-Davila,ENTERTAINMENT,CN,WALLET,6.0,19,1990,1,ACCOUNT_TAKEOVER,1.472207760073817,3.0,2.2361038800369086
CUST_00550,1421.61,Ross-Smith,FOOD,CN,CREDIT_CARD,4.5,197,366,1,PAYMENT_METHOD_ABUSE,1.1542133850787952,1.8,1.4771066925393976
CUST_00651,2318.75,Guzman PLC,EDUCATION,CN,WALLET,5.5,15,142,1,ACCOUNT_TAKEOVER,1.9562558002193535,2.2,2.078127900109677
CUST_00361,804.52,Rivera-Bowers,EDUCATION,US,DEBIT_CARD,3.0,134,272,1,LOW_AND_SLOW_BEHAVIORAL,1.6422294573326937,3.0,2.321114728666347
CUST_00718,2638.74,"White, Burch and Oneill",EDUCATION,GB,NET_BANKING,6.5,4,2146,1,ACCOUNT_TAKEOVER,2.0824622669428825,2.6,2.3412311334714415
CUST_00124,836.18,Rios and Sons,HEALTHCARE,NG,UPI,5.0,501,649,1,LOW_AND_SLOW_BEHAVIORAL,1.4430082661742625,1.6666666666666667,1.5548374664204645
CUST_00206,1628.4,"Kim, Smith and Parrish",ECOMMERCE,US,CREDIT_CARD,7.0,5,1511,1,MULTI_SIGNAL_ATTACK,2.2576843623053784,7.0,3.628842181152689
CUST_00820,1870.21,"Gray, Kerr and Monroe",EDUCATION,IN,UPI,2.0,685,2414,1,MERCHANT_ANOMALY,1.404420047159185,2.0,1.7022100235795925
CUST_00664,2019.36,"Jones, Montoya and Marshall",EDUCATION,GB,WALLET,5.0,709,250,1,LOW_AND_SLOW_BEHAVIORAL,1.4876621200010312,2.5,1.9938310600005156
CUST_00141,3726.33,Beltran-Cole,EDUCATION,US,CREDIT_CARD,4.0,248,1865,1,LOW_AND_SLOW_BEHAVIORAL,1.940266333424454,2.0,1.970133166712227
CUST_00605,1905.78,Wheeler Group,OTHER,CN,UPI,4.0,431,2133,1,MERCHANT_ANOMALY,1.6038949016175459,2.0,1.801947450808773
CUST_00761,3896.84,"Davis, Clark and Anderson",ECOMMERCE,GB,UPI,8.0,17,388,1,MULTI_SIGNAL_ATTACK,2.476684398853446,4.0,3.238342199426723
CUST_00131,2254.91,Bailey Group,FOOD,NG,NET_BANKING,6.0,865,1581,1,LOW_AND_SLOW_BEHAVIORAL,1.834199630705158,2.0,1.9170998153525791
CUST_00990,2055.13,Arias-Bender,EDUCATION,NG,CREDIT_CARD,4.0,243,1802,1,LOW_AND_SLOW_BEHAVIORAL,1.9017271772473432,4.0,2.9508635886236716
CUST_00987,1588.39,Reed-Williams,ENTERTAINMENT,CN,CREDIT_CARD,6.0,8,1178,1,ACCOUNT_TAKEOVER,1.7927854716193186,3.0,2.396392735809659
CUST_00839,8168.11,Cook-Gross,GROCERY,NG,CREDIT_CARD,6.0,2,2131,1,ACCOUNT_TAKEOVER,1.6177454461910807,6.0,3.3088727230955404
CUST_00597,2876.33,Johnson PLC,EDUCATION,NG,CREDIT_CARD,4.5,760,892,1,MERCHANT_ANOMALY,1.2568680658425426,1.8,1.5284340329212713
CUST_00991,1836.99,Bowman Ltd,EDUCATION,CN,UPI,6.0,12,2349,1,ACCOUNT_TAKEOVER,1.549646751165194,3.0,2.274823375582597
CUST_00922,4965.02,"Conner, Rivera and Crawford",TRAVEL,US,WALLET,6.0,8,1256,1,ACCOUNT_TAKEOVER,1.932030920152772,2.0,1.966015460076386
CUST_00470,1730.01,"Roberson, Fischer and Carter",ENTERTAINMENT,IN,UPI,7.0,18,1352,1,ACCOUNT_TAKEOVER,1.7156244886625645,3.5,2.6078122443312823
CUST_00944,5494.45,Williams-Rodriguez,FOOD,GB,DEBIT_CARD,6.0,14,805,1,MULTI_SIGNAL_ATTACK,2.444324329133746,3.0,2.722162164566873
CUST_00879,1322.73,Parker and Sons,EDUCATION,US,UPI,3.0,988,836,1,LOW_AND_SLOW_BEHAVIORAL,1.5775049344361027,3.0,2.2887524672180515
CUST_00291,7251.19,Castro-Andrews,GROCERY,US,UPI,6.0,615,224,1,LOW_AND_SLOW_BEHAVIORAL,1.9099997761057412,2.0,1.9549998880528707
CUST_00993,2269.36,Owen-Morales,ENTERTAINMENT,US,DEBIT_CARD,3.0,137,410,1,PAYMENT_METHOD_ABUSE,1.3903730865490949,1.5,1.4451865432745474
CUST_00096,1402.09,"Rogers, Robinson and Noble",OTHER,CN,UPI,3.0,427,612,1,MERCHANT_ANOMALY,1.593184516876786,3.0,2.296592258438393
CUST_00928,1019.04,Schwartz-Russell,FOOD,GB,CREDIT_CARD,3.5,798,945,1,PAYMENT_METHOD_ABUSE,1.2646314221891288,1.4,1.3323157110945645
CUST_00959,1663.76,"Lewis, Wilkerson and Anderson",EDUCATION,CN,CREDIT_CARD,6.0,17,300,1,MULTI_SIGNAL_ATTACK,1.7386978785662035,3.0,2.3693489392831015
CUST_00935,2417.7,Parker-Fox,ECOMMERCE,IN,DEBIT_CARD,3.0,841,972,1,LOW_AND_SLOW_BEHAVIORAL,1.6555790280997167,3.0,2.3277895140498583
CUST_00523,1431.25,"Ford, Owen and Curtis",HEALTHCARE,GB,WALLET,3.0,986,236,1,MERCHANT_ANOMALY,1.5122219228595126,3.0,2.2561109614297563
CUST_00164,1142.66,Williamson-Rollins,OTHER,GB,UPI,3.0,137,1181,1,MERCHANT_ANOMALY,1.2679668210946822,3.0,2.133983410547341
CUST_00162,1569.28,Doyle-Berry,GROCERY,NG,DEBIT_CARD,4.5,9,1750,1,ACCOUNT_TAKEOVER,1.9095295169837492,3.0,2.4547647584918746
CUST_00557,1779.58,Smith Inc,OTHER,NG,WALLET,7.0,2,1798,1,MULTI_SIGNAL_ATTACK,1.8643520895100205,7.0,3.4321760447550105
CUST_00598,2537.46,Smith-Burton,ECOMMERCE,US,DEBIT_CARD,6.0,3,725,1,ACCOUNT_TAKEOVER,1.8491371771701743,6.0,3.424568588585087
CUST_00578,3229.07,Cline-Ortiz,OTHER,US,WALLET,2.0,973,1326,1,MERCHANT_ANOMALY,1.3340205035621997,2.0,1.6670102517810998
CUST_00386,2580.09,Jenkins LLC,EDUCATION,CN,WALLET,3.0,469,1265,1,MERCHANT_ANOMALY,1.3501361863122945,3.0,2.1750680931561472
CUST_00846,1092.86,Wong PLC,GROCERY,GB,CREDIT_CARD,4.0,641,1663,1,LOW_AND_SLOW_BEHAVIORAL,1.6279513190627282,4.0,2.813975659531364
CUST_00867,3145.7,Williams-Carter,ENTERTAINMENT,CN,DEBIT_CARD,5.0,469,2440,1,MERCHANT_ANOMALY,1.5848952035469568,1.6666666666666667,1.6257809351068118
CUST_00403,1871.09,"Kelley, Hayes and Duke",GROCERY,US,DEBIT_CARD,6.0,29,2143,1,ACCOUNT_TAKEOVER,1.9301228060221887,3.0,2.465061403011094
CUST_00771,3332.06,"Mason, Walker and Wells",ENTERTAINMENT,NG,CREDIT_CARD,5.0,2,560,1,MULTI_SIGNAL_ATTACK,1.6726453122097895,5.0,3.336322656104895
CUST_00942,3573.16,"Porter, Sherman and Jones",TRAVEL,IN,DEBIT_CARD,8.0,21,2179,1,ACCOUNT_TAKEOVER,1.6867576804697972,2.6666666666666665,2.176712173568232
CUST_00878,1531.48,Diaz-Nelson,EDUCATION,GB,WALLET,5.0,24,782,1,ACCOUNT_TAKEOVER,1.507540260660708,5.0,3.253770130330354
CUST_00374,2759.4,Davis Group,EDUCATION,NG,CREDIT_CARD,5.0,3,1704,1,MULTI_SIGNAL_ATTACK,2.2179889076440804,5.0,3.6089944538220404
CUST_00731,1871.09,Huber-Mann,TRAVEL,US,DEBIT_CARD,6.0,4,661,1,MULTI_SIGNAL_ATTACK,1.6276221419033825,6.0,3.313811070951691
CUST_00227,1432.7,Jacobson Inc,OTHER,CN,WALLET,3.0,466,1853,1,MERCHANT_ANOMALY,1.6010683474140628,1.5,1.5505341737070313
CUST_00956,1986.36,"Dean, Smith and Byrd",GROCERY,GB,WALLET,4.5,29,1253,1,ACCOUNT_TAKEOVER,1.4672965196804442,3.0,2.233648259840222
CUST_00426,3083.65,Ward Inc,ECOMMERCE,GB,DEBIT_CARD,5.0,16,1967,1,ACCOUNT_TAKEOVER,1.626273307157417,2.5,2.0631366535787086
CUST_00679,6507.76,"Robinson, Lawson and Washington",ECOMMERCE,GB,NET_BANKING,4.5,13,1753,1,ACCOUNT_TAKEOVER,2.006409772204897,3.0,2.5032048861024485
CUST_00324,1552.08,Monroe-Harris,TRAVEL,IN,WALLET,6.0,14,2255,1,MULTI_SIGNAL_ATTACK,2.4601826020796347,3.0,2.7300913010398173
CUST_00458,2143.36,Gonzales PLC,ECOMMERCE,US,UPI,4.0,694,1568,1,MERCHANT_ANOMALY,1.3521794948631487,1.3333333333333333,1.342756414098241
CUST_00477,1632.5,Lopez-Johnson,OTHER,GB,UPI,4.0,20,2361,1,ACCOUNT_TAKEOVER,1.7974719781550725,4.0,2.898735989077536
CUST_00932,2021.88,"Le, Chavez and Green",ECOMMERCE,US,WALLET,4.0,5,644,1,ACCOUNT_TAKEOVER,2.128821340015688,4.0,3.064410670007844
CUST_00303,2156.3,Fleming Group,ECOMMERCE,CN,UPI,8.0,15,341,1,MULTI_SIGNAL_ATTACK,1.619403097165688,4.0,2.809701548582844
CUST_00525,4586.13,Buckley-Meza,EDUCATION,NG,WALLET,3.5,546,498,1,PAYMENT_METHOD_ABUSE,1.5158780919516295,2.3333333333333335,1.9246057126424816
CUST_00795,6849.76,Carey-Franco,HEALTHCARE,IN,WALLET,3.5,791,1937,1,LOW_AND_SLOW_BEHAVIORAL,1.5637097059552034,2.3333333333333335,1.9485215196442685
CUST_00758,1492.33,Blair-Phillips,GROCERY,CN,CREDIT_CARD,4.0,226,1538,1,MERCHANT_ANOMALY,1.645229393703869,2.0,1.8226146968519346
CUST_00054,2759.91,"Tran, Jones and Smith",HEALTHCARE,CN,WALLET,4.0,708,245,1,LOW_AND_SLOW_BEHAVIORAL,1.9109112435868143,4.0,2.955455621793407
CUST_00824,3634.92,"Young, Salazar and Snyder",ENTERTAINMENT,US,DEBIT_CARD,5.5,1,1869,1,MULTI_SIGNAL_ATTACK,1.7832265090917119,3.6666666666666665,2.724946587879189
CUST_00619,2851.55,"Johnson, Young and Blackwell",HEALTHCARE,CN,NET_BANKING,4.5,106,553,1,MERCHANT_ANOMALY,1.6201068121129483,1.8,1.710053406056474
CUST_00810,1749.12,Young-Khan,OTHER,IN,WALLET,3.0,402,1320,1,LOW_AND_SLOW_BEHAVIORAL,1.594406741808602,3.0,2.297203370904301
CUST_00335,2221.99,Crawford-Green,GROCERY,GB,DEBIT_CARD,7.0,11,192,1,MULTI_SIGNAL_ATTACK,2.4732471811311094,7.0,3.7366235905655545
CUST_00010,3105.59,Vasquez-Baker,FOOD,IN,NET_BANKING,7.0,8,1810,1,ACCOUNT_TAKEOVER,1.712224504141914,2.3333333333333335,2.0227789187376235
CUST_00995,969.87,Brooks-Lamb,TRAVEL,NG,NET_BANKING,4.5,738,1234,1,LOW_AND_SLOW_BEHAVIORAL,1.9076532719655395,1.8,1.8538266359827698
CUST_00603,986.18,Hughes-Miller,TRAVEL,NG,UPI,5.5,8,1562,1,ACCOUNT_TAKEOVER,1.7998120214989004,3.6666666666666665,2.7332393440827834
CUST_00294,2132.47,Miller Inc,ECOMMERCE,CN,UPI,5.0,29,432,1,ACCOUNT_TAKEOVER,1.502162581008735,5.0,3.2510812905043673
CUST_00889,1602.52,"Gonzalez, Cook and Pratt",EDUCATION,CN,CREDIT_CARD,6.0,4,1208,1,MULTI_SIGNAL_ATTACK,2.230958778243377,3.0,2.6154793891216883
CUST_00316,2121.2,Henderson Group,EDUCATION,IN,DEBIT_CARD,4.0,222,1584,1,PAYMENT_METHOD_ABUSE,1.1027097277275975,1.3333333333333333,1.2180215305304654
CUST_00410,2037.13,Christian-Dixon,EDUCATION,GB,DEBIT_CARD,3.0,577,584,1,MERCHANT_ANOMALY,1.3166218556914249,3.0,2.1583109278457124
CUST_00115,1709.55,Pena-Oliver,FOOD,US,NET_BANKING,3.5,359,2097,1,MERCHANT_ANOMALY,1.5045147322842962,2.3333333333333335,1.9189240328088149
CUST_00276,2760.55,Valenzuela LLC,EDUCATION,GB,NET_BANKING,5.0,143,1013,1,LOW_AND_SLOW_BEHAVIORAL,1.729629989317277,2.5,2.1148149946586385
CUST_00163,1078.12,French Group,ECOMMERCE,US,UPI,3.0,637,1090,1,MERCHANT_ANOMALY,1.2315248990501864,3.0,2.1157624495250933
CUST_00927,1310.75,"Johnson, Collins and Hamilton",GROCERY,IN,WALLET,4.0,5,1609,1,MULTI_SIGNAL_ATTACK,2.1604760217242602,4.0,3.0802380108621303
CUST_00125,2449.72,"Williams, Miranda and Chen",FOOD,GB,UPI,6.0,1,2271,1,ACCOUNT_TAKEOVER,1.6820898750648021,2.0,1.8410449375324012
CUST_00213,2860.22,Schmidt PLC,OTHER,IN,NET_BANKING,6.0,20,1928,1,MULTI_SIGNAL_ATTACK,2.4918498383907024,6.0,3.7459249191953514
CUST_00759,2369.99,Powell Group,TRAVEL,CN,DEBIT_CARD,6.0,19,205,1,ACCOUNT_TAKEOVER,1.9318628290090398,6.0,3.46593141450452
CUST_00854,1013.11,Alvarado Ltd,ECOMMERCE,US,DEBIT_CARD,5.0,14,1248,1,ACCOUNT_TAKEOVER,1.4086721959969133,5.0,3.2043360979984565
CUST_00764,2970.51,"Kline, Williams and Spencer",FOOD,GB,WALLET,3.5,514,1877,1,MERCHANT_ANOMALY,1.5790967735076245,1.4,1.4895483867538122
CUST_00558,1545.41,Cole-Mata,FOOD,GB,DEBIT_CARD,6.0,767,640,1,LOW_AND_SLOW_BEHAVIORAL,1.8329765215895815,2.0,1.9164882607947908
CUST_00404,1698.58,"Reyes, Miller and Bush",FOOD,CN,UPI,2.0,646,1539,1,MERCHANT_ANOMALY,1.4486267051584372,2.0,1.7243133525792187
CUST_00554,11052.9,Steele Inc,GROCERY,NG,CREDIT_CARD,6.0,29,131,1,ACCOUNT_TAKEOVER,1.4127197049532552,3.0,2.2063598524766275
CUST_00357,5037.03,Mahoney and Sons,OTHER,IN,WALLET,5.0,4,1373,1,ACCOUNT_TAKEOVER,1.7824326858768615,5.0,3.3912163429384306
CUST_00298,2678.71,Mcdonald-Hickman,TRAVEL,GB,WALLET,4.0,145,1471,1,LOW_AND_SLOW_BEHAVIORAL,1.9721411348953635,4.0,2.9860705674476815
CUST_00835,1468.04,Clark LLC,ENTERTAINMENT,US,WALLET,3.5,346,2021,1,MERCHANT_ANOMALY,1.4640650633529966,2.3333333333333335,1.8986991983431651
CUST_00179,777.62,Benson-Miller,TRAVEL,GB,CREDIT_CARD,4.5,798,2411,1,MERCHANT_ANOMALY,1.626973250619828,1.8,1.7134866253099141
CUST_00590,3374.08,Patel-Williams,EDUCATION,NG,NET_BANKING,5.0,7,341,1,ACCOUNT_TAKEOVER,1.6484336831408413,5.0,3.3242168415704207
CUST_00465,2275.14,"Stewart, Williams and Green",FOOD,IN,NET_BANKING,6.0,20,2500,1,MULTI_SIGNAL_ATTACK,2.3557660945872487,6.0,3.6778830472936246
CUST_00695,1944.19,Perkins-Sanchez,ECOMMERCE,NG,CREDIT_CARD,4.5,705,1798,1,LOW_AND_SLOW_BEHAVIORAL,1.682290945590475,3.0,2.3411454727952377
CUST_00829,1060.34,Harvey-Stewart,FOOD,CN,UPI,4.0,28,1643,1,ACCOUNT_TAKEOVER,1.4291837394867368,4.0,2.7145918697433684
CUST_00866,1358.3,"White, Bass and Reeves",ECOMMERCE,IN,UPI,5.5,935,275,1,LOW_AND_SLOW_BEHAVIORAL,1.846168483431647,2.2,2.0230842417158237
CUST_00934,1043.1,Mayo-Barton,ENTERTAINMENT,IN,UPI,7.0,17,545,1,ACCOUNT_TAKEOVER,1.6692805018563563,3.5,2.584640250928178
CUST_00897,2596.72,Johnson-Lopez,GROCERY,CN,DEBIT_CARD,8.0,7,1047,1,MULTI_SIGNAL_ATTACK,1.6823691763471094,4.0,2.8411845881735545
CUST_00480,2291.02,"Osborne, Reyes and Allen",GROCERY,NG,UPI,4.5,21,2140,1,ACCOUNT_TAKEOVER,1.5628014215843433,3.0,2.2814007107921714
CUST_00970,4904.04,"Adams, Gilmore and Moore",EDUCATION,NG,UPI,2.0,191,246,1,PAYMENT_METHOD_ABUSE,1.5688836351479534,2.0,1.7844418175739767
CUST_00877,7049.98,Adams-Alexander,TRAVEL,IN,CREDIT_CARD,5.0,17,1906,1,MULTI_SIGNAL_ATTACK,1.7061845128829394,5.0,3.3530922564414696
CUST_00776,4096.1,"Allen, Terry and Andrade",TRAVEL,IN,WALLET,3.0,815,2226,1,MERCHANT_ANOMALY,1.7309488292293327,3.0,2.3654744146146665
CUST_00582,7218.67,Rasmussen LLC,TRAVEL,GB,CREDIT_CARD,7.0,12,346,1,MULTI_SIGNAL_ATTACK,2.4528687201617427,3.5,2.976434360080871
CUST_00380,1421.69,Robertson PLC,ECOMMERCE,GB,UPI,5.0,9,1621,1,ACCOUNT_TAKEOVER,1.4292219999396822,2.5,1.9646109999698411
CUST_00753,1075.72,Sutton Inc,FOOD,CN,NET_BANKING,7.5,15,2425,1,MULTI_SIGNAL_ATTACK,1.7948709392154576,3.0,2.397435469607729
CUST_00303,2502.5,Rice-Taylor,HEALTHCARE,GB,NET_BANKING,7.0,6,341,1,MULTI_SIGNAL_ATTACK,1.8794027967616445,3.5,2.689701398380822
CUST_00388,3384.87,"Blackburn, Gross and Hicks",HEALTHCARE,NG,CREDIT_CARD,4.0,656,1189,1,LOW_AND_SLOW_BEHAVIORAL,1.5860766640972956,4.0,2.793038332048648
CUST_00749,2987.97,Thomas-Miller,OTHER,GB,DEBIT_CARD,5.0,456,1525,1,LOW_AND_SLOW_BEHAVIORAL,1.7529942886309435,1.6666666666666667,1.7098304776488051
CUST_00125,2162.34,Vazquez and Sons,ECOMMERCE,NG,DEBIT_CARD,6.0,664,2271,1,LOW_AND_SLOW_BEHAVIORAL,1.4847616137548882,2.0,1.7423808068774442
