customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,account_age_days,is_fraud,attack_type,amount_deviation_ratio,velocity_deviation_ratio,behavioral_deviation_score
CUST_00001,613.38,"Walters, Gutierrez and Barnes",HEALTHCARE,CN,DEBIT_CARD,2,437,137,0,LEGITIMATE,0.9776460181222656,1.0,0.9888230090611327
CUST_00002,1681.3,"Allen, Miller and Neal",EDUCATION,CN,CREDIT_CARD,5,495,1579,1,LOW_AND_SLOW_BEHAVIORAL,1.8090846976161141,2.0,1.904542348808057
CUST_00002,811.82,Benson-Martinez,EDUCATION,CN,CREDIT_CARD,3,828,1579,0,LEGITIMATE,0.8735211676790067,1.2,1.0367605838395033
CUST_00002,1933.16,Velazquez-Barnes,EDUCATION,CN,CREDIT_CARD,4,597,1579,1,LOW_AND_SLOW_BEHAVIORAL,2.080086941083428,1.6,1.8400434705417141
CUST_00002,1077.06,"Wiley, Hernandez and Petersen",EDUCATION,CN,CREDIT_CARD,1,490,1579,0,LEGITIMATE,1.1589203380803021,0.4,0.779460169040151
CUST_00002,910.39,"Frost, Young and Nelson",EDUCATION,CN,CREDIT_CARD,2,550,1579,0,LEGITIMATE,0.9795828334400369,0.8,0.8897914167200185
CUST_00002,843.12,Johnson Ltd,EDUCATION,CN,CREDIT_CARD,1,884,1579,0,LEGITIMATE,0.9072000774722525,0.4,0.6536000387361263
CUST_00002,948.34,Carlson Inc,EDUCATION,CN,CREDIT_CARD,3,289,1579,0,LEGITIMATE,1.020417166559963,1.2,1.1102085832799815
CUST_00002,707.78,Lopez-Yoder,EDUCATION,CN,CREDIT_CARD,2,897,1579,0,LEGITIMATE,0.7615737627304665,0.8,0.7807868813652332
CUST_00003,3028.08,"Davis, Lopez and Long",FOOD,NG,WALLET,2,553,290,0,LEGITIMATE,0.8478217045581811,1.0,0.9239108522790905
CUST_00003,7572.51,Herrera and Sons,FOOD,NG,WALLET,4,777,290,1,LOW_AND_SLOW_BEHAVIORAL,2.120201030350543,2.0,2.0601005151752716
CUST_00003,3838.4,Cohen and Sons,FOOD,NG,WALLET,1,540,290,0,LEGITIMATE,1.0747004143801098,0.5,0.7873502071900549
CUST_00003,3304.8,Smith-Rodriguez,FOOD,NG,WALLET,1,618,290,0,LEGITIMATE,0.9252995856198902,0.5,0.7126497928099451
CUST_00003,2037.63,Davis-Patrick,FOOD,NG,WALLET,2,471,290,0,LEGITIMATE,0.5705090155672528,1.0,0.7852545077836264
CUST_00003,1262.56,Perry-Hoover,FOOD,NG,WALLET,2,375,290,0,LEGITIMATE,0.35349983200806356,1.0,0.6767499160040318
CUST_00003,4323.03,"White, Edwards and Haynes",FOOD,NG,WALLET,1,722,290,0,LEGITIMATE,1.210390301265539,0.5,0.8551951506327695
CUST_00003,4065.72,Norman-Carroll,FOOD,NG,WALLET,2,550,290,0,LEGITIMATE,1.1383469593459512,1.0,1.0691734796729757
CUST_00004,1875.48,"Wilson, Russell and Walton",ECOMMERCE,CN,UPI,2,213,1736,0,LEGITIMATE,0.8924206484215337,1.0,0.9462103242107669
CUST_00004,2141.84,Johnson-Holder,ECOMMERCE,CN,UPI,1,671,1736,0,LEGITIMATE,1.0191642894699904,0.5,0.7595821447349952
CUST_00004,4184.92,Lyons LLC,ECOMMERCE,CN,UPI,5,428,1736,1,LOW_AND_SLOW_BEHAVIORAL,1.9913350288951333,2.5,2.2456675144475664
CUST_00004,3234.07,"Fisher, Riggs and Richardson",ECOMMERCE,CN,UPI,4,583,1736,1,LOW_AND_SLOW_BEHAVIORAL,1.5388864964919005,2.0,1.7694432482459503
CUST_00004,1841.7,Peterson LLC,ECOMMERCE,CN,UPI,2,569,1736,0,LEGITIMATE,0.8763469128958659,1.0,0.9381734564479329
CUST_00004,1836.08,"Warner, Lopez and Armstrong",ECOMMERCE,CN,UPI,2,631,1736,0,LEGITIMATE,0.8736727153335729,1.0,0.9368363576667864
CUST_00004,2097.47,Bradford-Hernandez,ECOMMERCE,CN,UPI,1,94,1736,0,LEGITIMATE,0.9980514521321017,0.5,0.7490257260660509
CUST_00004,2105.66,Stokes-Young,ECOMMERCE,CN,UPI,2,384,1736,0,LEGITIMATE,1.0019485478678987,1.0,1.0009742739339493
CUST_00005,1450.13,Hill LLC,OTHER,IN,WALLET,2,247,1964,0,LEGITIMATE,0.9173190117880741,1.0,0.958659505894037
CUST_00005,2890.15,"Cox, Gonzales and Lee",OTHER,IN,WALLET,4,125,1964,1,LOW_AND_SLOW_BEHAVIORAL,1.8282426692222782,2.0,1.914121334611139
CUST_00005,1353.0,Silva-Church,OTHER,IN,WALLET,2,984,1964,0,LEGITIMATE,0.855876799286453,1.0,0.9279383996432264
CUST_00005,1346.04,Underwood-Brown,OTHER,IN,WALLET,2,158,1964,0,LEGITIMATE,0.8514740627579728,1.0,0.9257370313789863
CUST_00005,1367.58,"Chambers, Morgan and Pace",OTHER,IN,WALLET,2,937,1964,0,LEGITIMATE,0.8650997732211141,1.0,0.932549886610557
CUST_00005,1711.54,"Aguilar, Sheppard and Pruitt",OTHER,IN,WALLET,1,520,1964,0,LEGITIMATE,1.082680988211926,0.5,0.791340494105963
CUST_00005,1998.05,Hall Group,OTHER,IN,WALLET,4,619,1964,1,LOW_AND_SLOW_BEHAVIORAL,1.2639206495301534,2.0,1.6319603247650767
CUST_00005,1987.23,Espinoza-Jenkins,OTHER,IN,WALLET,5,313,1964,1,LOW_AND_SLOW_BEHAVIORAL,1.2570761654442115,2.5,1.8785380827221059
CUST_00006,3857.81,Scott-Noble,GROCERY,NG,WALLET,1,710,584,0,LEGITIMATE,1.0564074899639084,0.5,0.7782037449819542
CUST_00006,4612.0,Smith Group,GROCERY,NG,WALLET,2,65,584,0,LEGITIMATE,1.2629319079253634,1.0,1.1314659539626817
CUST_00006,3445.83,Barnes PLC,GROCERY,NG,WALLET,3,657,584,0,LEGITIMATE,0.9435925100360917,1.5,1.221796255018046
CUST_00006,2727.08,Gonzalez-Kim,GROCERY,NG,WALLET,1,941,584,0,LEGITIMATE,0.7467728420349306,0.5,0.6233864210174653
CUST_00006,2914.07,Sanchez-Allen,GROCERY,NG,WALLET,2,797,584,0,LEGITIMATE,0.7979774468621127,1.0,0.8989887234310563
CUST_00006,5650.0,Miller Ltd,GROCERY,NG,WALLET,4,194,584,1,LOW_AND_SLOW_BEHAVIORAL,1.5471737380265185,2.0,1.7735868690132592
CUST_00006,6524.2,"Burns, Wilcox and Griffin",GROCERY,NG,WALLET,4,146,584,1,LOW_AND_SLOW_BEHAVIORAL,1.7865612215278959,2.0,1.893280610763948
CUST_00006,3363.04,Hicks-Hobbs,GROCERY,NG,WALLET,2,223,584,0,LEGITIMATE,0.9209216226429562,1.0,0.9604608113214781
CUST_00007,3149.2,"Patrick, Hamilton and Navarro",ENTERTAINMENT,NG,WALLET,1,212,644,0,LEGITIMATE,0.8764954654190363,0.6666666666666666,0.7715810660428515
CUST_00007,3962.47,Davis PLC,ENTERTAINMENT,NG,WALLET,1,261,644,0,LEGITIMATE,1.1028473856404704,0.6666666666666666,0.8847570261535684
CUST_00007,3672.51,"Riley, Lawson and Wu",ENTERTAINMENT,NG,WALLET,1,168,644,0,LEGITIMATE,1.0221447865191369,0.6666666666666666,0.8444057265929017
CUST_00007,4226.81,Lopez-Schneider,ENTERTAINMENT,NG,WALLET,2,135,644,0,LEGITIMATE,1.176419344020017,1.3333333333333333,1.254876338676675
CUST_00007,3513.38,"Higgins, Gross and Buck",ENTERTAINMENT,NG,WALLET,4,415,644,0,LEGITIMATE,0.9778552134808631,2.6666666666666665,1.8222609400737648
CUST_00007,2842.14,"Bartlett, Lowe and Whitehead",ENTERTAINMENT,NG,WALLET,3,848,644,0,LEGITIMATE,0.7910335393388988,2.0,1.3955167696694493
CUST_00007,5108.42,Black Ltd,ENTERTAINMENT,NG,WALLET,4,759,644,1,LOW_AND_SLOW_BEHAVIORAL,1.421791872683829,2.6666666666666665,2.044229269675248
CUST_00007,3294.97,"Lopez, Robertson and Rivera",ENTERTAINMENT,NG,WALLET,1,393,644,0,LEGITIMATE,0.9170666403187356,0.6666666666666666,0.7918666534927011
CUST_00008,801.38,Shannon PLC,OTHER,CN,WALLET,2,217,587,0,LEGITIMATE,1.0741423334427964,0.8,0.9370711667213982
CUST_00008,600.02,"Shields, Young and Brown",OTHER,CN,WALLET,2,271,587,0,LEGITIMATE,0.8042462788094871,0.8,0.8021231394047436
CUST_00008,721.3,Lopez-Lee,OTHER,CN,WALLET,4,404,587,0,LEGITIMATE,0.9668058413140945,1.6,1.2834029206570472
CUST_00008,711.81,"Eaton, Warren and Boyd",OTHER,CN,WALLET,4,298,587,0,LEGITIMATE,0.9540857700066346,1.6,1.2770428850033173
CUST_00008,848.84,"Harris, Rivera and Davis",OTHER,CN,WALLET,2,131,587,0,LEGITIMATE,1.1377560936379538,0.8,0.9688780468189769
CUST_00008,713.81,Cordova-Moreno,OTHER,CN,WALLET,3,94,587,0,LEGITIMATE,0.9567665015782806,1.2,1.0783832507891402
CUST_00008,770.83,Kidd-Johnson,OTHER,CN,WALLET,3,237,587,0,LEGITIMATE,1.0331941586859055,1.2,1.1165970793429527
CUST_00008,881.97,Jones-Bridges,OTHER,CN,WALLET,2,617,587,0,LEGITIMATE,1.182162412122268,0.8,0.991081206061134
CUST_00009,1344.68,Shannon-Meza,ECOMMERCE,CN,NET_BANKING,2,80,287,0,LEGITIMATE,1.0055448994776655,0.8,0.9027724497388327
CUST_00009,1009.74,Johnson-Smith,ECOMMERCE,CN,NET_BANKING,4,602,287,0,LEGITIMATE,0.7550784623840451,1.6,1.1775392311920225
CUST_00009,1267.07,Shaw-Hughes,ECOMMERCE,CN,NET_BANKING,4,963,287,0,LEGITIMATE,0.947508534209749,1.6,1.2737542671048745
CUST_00009,1554.82,"Dixon, Hernandez and Brown",ECOMMERCE,CN,NET_BANKING,1,201,287,0,LEGITIMATE,1.1626865281002645,0.4,0.7813432640501323
CUST_00009,1401.44,"Morgan, Miller and Mckay",ECOMMERCE,CN,NET_BANKING,2,924,287,0,LEGITIMATE,1.047989740253428,0.8,0.923994870126714
CUST_00009,1329.85,Yates Ltd,ECOMMERCE,CN,NET_BANKING,3,339,287,0,LEGITIMATE,0.9944551005223348,1.2,1.0972275502611675
CUST_00009,1090.4,"Atkinson, Fowler and Thomas",ECOMMERCE,CN,NET_BANKING,2,484,287,0,LEGITIMATE,0.8153956022179599,0.8,0.8076978011089799
CUST_00009,2069.26,Gibson-Cole,ECOMMERCE,CN,NET_BANKING,6,238,287,1,LOW_AND_SLOW_BEHAVIORAL,1.5473821568649448,2.4,1.9736910784324724
CUST_00010,1400.06,"Hicks, Collins and Austin",OTHER,CN,NET_BANKING,1,393,1169,0,LEGITIMATE,0.8848538473692527,0.6666666666666666,0.7757602570179596
CUST_00010,1586.61,"Cook, Young and Mckinney",OTHER,CN,NET_BANKING,1,515,1169,0,LEGITIMATE,1.0027555696002528,0.6666666666666666,0.8347111181334597
CUST_00010,1629.7,Nguyen-Jones,OTHER,CN,NET_BANKING,2,875,1169,0,LEGITIMATE,1.0299889398009165,1.3333333333333333,1.1816611365671248
CUST_00010,1291.78,"Scott, Miller and Preston",OTHER,CN,NET_BANKING,1,340,1169,0,LEGITIMATE,0.8164196555537999,0.6666666666666666,0.7415431611102332
CUST_00010,1577.89,"Mueller, George and Vazquez",OTHER,CN,NET_BANKING,2,928,1169,0,LEGITIMATE,0.9972444303997473,1.3333333333333333,1.1652888818665403
CUST_00010,1537.23,Johnson-Rangel,OTHER,CN,NET_BANKING,3,65,1169,0,LEGITIMATE,0.9715468478432612,2.0,1.4857734239216307
CUST_00010,3045.43,"Reed, Bradley and Gibson",OTHER,CN,NET_BANKING,5,477,1169,1,LOW_AND_SLOW_BEHAVIORAL,1.9247464054352976,3.3333333333333335,2.6290398693843153
CUST_00010,1925.2,"Rosales, Parker and Alvarez",OTHER,CN,NET_BANKING,1,913,1169,0,LEGITIMATE,1.2167483014694265,0.6666666666666666,0.9417074840680466
CUST_00011,1445.49,"Anderson, Moore and Reid",HEALTHCARE,IN,DEBIT_CARD,1,646,837,0,LEGITIMATE,0.9606755014421864,1.0,0.9803377507210932
CUST_00011,1041.52,"Snow, Cardenas and Nash",HEALTHCARE,IN,DEBIT_CARD,1,281,837,0,LEGITIMATE,0.6921962436696663,1.0,0.8460981218348331
CUST_00011,1420.56,Robinson and Sons,HEALTHCARE,IN,DEBIT_CARD,1,793,837,0,LEGITIMATE,0.944106974333072,1.0,0.9720534871665361
CUST_00011,1563.83,"Sullivan, Warren and Andrews",HEALTHCARE,IN,DEBIT_CARD,1,829,837,0,LEGITIMATE,1.0393244985578138,1.0,1.019662249278907
CUST_00011,1717.0,"Rodriguez, Williams and Chapman",HEALTHCARE,IN,DEBIT_CARD,3,279,837,0,LEGITIMATE,1.14112158228437,3.0,2.070560791142185
CUST_00011,1288.7,Velasquez LLC,HEALTHCARE,IN,DEBIT_CARD,1,636,837,0,LEGITIMATE,0.8564725585846638,1.0,0.9282362792923319
CUST_00011,1875.99,Allen-Jackson,HEALTHCARE,IN,DEBIT_CARD,1,629,837,0,LEGITIMATE,1.2467866494756292,1.0,1.1233933247378145
CUST_00011,1990.17,"Davis, Johnson and Ross",HEALTHCARE,IN,DEBIT_CARD,4,860,837,0,LEGITIMATE,1.3226709023965548,4.0,2.661335451198277
CUST_00012,1155.91,"Stone, Farrell and Fleming",EDUCATION,IN,DEBIT_CARD,1,837,1170,0,LEGITIMATE,1.0023977903906274,1.0,1.0011988951953137
CUST_00012,854.26,"Morrison, Carter and Pratt",EDUCATION,IN,DEBIT_CARD,3,881,1170,0,LEGITIMATE,0.7408088314999415,3.0,1.8704044157499706
CUST_00012,656.81,Kent and Sons,EDUCATION,IN,DEBIT_CARD,1,705,1170,0,LEGITIMATE,0.5695814489938386,1.0,0.7847907244969192
CUST_00012,1050.91,"Collins, Arellano and Avila",EDUCATION,IN,DEBIT_CARD,3,381,1170,0,LEGITIMATE,0.9113424591009804,3.0,1.9556712295504903
CUST_00012,1150.38,Johnson Ltd,EDUCATION,IN,DEBIT_CARD,1,917,1170,0,LEGITIMATE,0.9976022096093727,1.0,0.9988011048046863
CUST_00012,1248.32,Moore-Brown,EDUCATION,IN,DEBIT_CARD,1,382,1170,0,LEGITIMATE,1.08253515386183,1.0,1.041267576930915
CUST_00012,1419.73,Davis-Johnson,EDUCATION,IN,DEBIT_CARD,1,322,1170,0,LEGITIMATE,1.2311808142081004,1.0,1.11559040710405
CUST_00012,1351.57,"Norris, Rubio and Gonzalez",EDUCATION,IN,DEBIT_CARD,2,481,1170,0,LEGITIMATE,1.1720728962966496,2.0,1.5860364481483247
CUST_00013,756.09,"Brown, Gonzalez and Ruiz",GROCERY,CN,CREDIT_CARD,1,377,1142,0,LEGITIMATE,0.8238428347280335,1.0,0.9119214173640168
CUST_00013,1123.29,Ewing-Keith,GROCERY,CN,CREDIT_CARD,1,762,1142,0,LEGITIMATE,1.2239474372384938,1.0,1.1119737186192469
CUST_00013,837.25,Best-Clarke,GROCERY,CN,CREDIT_CARD,1,938,1142,0,LEGITIMATE,0.9122755404463041,1.0,0.956137770223152
CUST_00013,1161.71,Turner-Douglas,GROCERY,CN,CREDIT_CARD,1,858,1142,0,LEGITIMATE,1.2658102336122734,1.0,1.1329051168061368
CUST_00013,1142.06,"Kaiser, Baker and Walker",GROCERY,CN,CREDIT_CARD,1,700,1142,0,LEGITIMATE,1.2443994072524407,1.0,1.1221997036262203
CUST_00013,857.95,Stewart Ltd,GROCERY,CN,CREDIT_CARD,1,689,1142,0,LEGITIMATE,0.9348304567642958,1.0,0.9674152283821479
CUST_00013,977.57,"Potter, Rivera and Foley",GROCERY,CN,CREDIT_CARD,1,473,1142,0,LEGITIMATE,1.0651695432357045,1.0,1.0325847716178522
CUST_00013,727.47,White-Harris,GROCERY,CN,CREDIT_CARD,1,280,1142,0,LEGITIMATE,0.7926582112970711,1.0,0.8963291056485356
CUST_00014,2460.57,Mann LLC,FOOD,CN,UPI,4,317,1985,0,LEGITIMATE,1.3230755994805712,1.6,1.4615377997402856
CUST_00014,1192.94,Stanley Inc,FOOD,CN,UPI,3,896,1985,0,LEGITIMATE,0.641456981774285,1.2,0.9207284908871425
CUST_00014,1498.33,"Peck, Hernandez and Jordan",FOOD,CN,UPI,1,813,1985,0,LEGITIMATE,0.8056685495514145,0.4,0.6028342747757073
CUST_00014,1738.17,"Smith, Saunders and Howell",FOOD,CN,UPI,1,959,1985,0,LEGITIMATE,0.934633160100767,0.4,0.6673165800503835
CUST_00014,2766.42,Lopez-Lopez,FOOD,CN,UPI,1,771,1985,0,LEGITIMATE,1.4875345143259657,0.4,0.9437672571629829
CUST_00014,1572.59,Burke-Barnett,FOOD,CN,UPI,2,804,1985,0,LEGITIMATE,0.8455989697456895,0.8,0.8227994848728448
CUST_00014,3985.48,"Brown, Davis and Miller",FOOD,CN,UPI,5,846,1985,1,LOW_AND_SLOW_BEHAVIORAL,2.1430365078895646,2.0,2.0715182539447823
CUST_00014,1981.3,"Ibarra, Smith and Williams",FOOD,CN,UPI,3,659,1985,0,LEGITIMATE,1.0653668398992329,1.2,1.1326834199496165
CUST_00015,681.52,Henry-Smith,HEALTHCARE,NG,DEBIT_CARD,3,175,173,0,LEGITIMATE,0.9501449921927281,1.0,0.975072496096364
CUST_00015,742.1,Villa PLC,HEALTHCARE,NG,DEBIT_CARD,2,185,173,0,LEGITIMATE,1.034602944456837,0.6666666666666666,0.8506348055617519
CUST_00015,774.07,"Santos, Hess and Grant",HEALTHCARE,NG,DEBIT_CARD,1,188,173,0,LEGITIMATE,1.0791741021637298,0.3333333333333333,0.7062537177485315
CUST_00015,820.48,"Martin, Mitchell and Anderson",HEALTHCARE,NG,DEBIT_CARD,3,671,173,0,LEGITIMATE,1.143876868168637,1.0,1.0719384340843185
CUST_00015,692.46,Cunningham Inc,HEALTHCARE,NG,DEBIT_CARD,3,731,173,0,LEGITIMATE,0.9653970555431631,1.0,0.9826985277715816
CUST_00015,777.26,"Ryan, Barrett and Yates",HEALTHCARE,NG,DEBIT_CARD,3,494,173,0,LEGITIMATE,1.0836214588445239,1.0,1.041810729422262
CUST_00015,514.19,"Doyle, Rodgers and Barrett",HEALTHCARE,NG,DEBIT_CARD,4,424,173,0,LEGITIMATE,0.7168609190274371,1.3333333333333333,1.0250971261803852
CUST_00015,679.19,Martin Group,HEALTHCARE,NG,DEBIT_CARD,4,446,173,0,LEGITIMATE,0.9468966094133394,1.3333333333333333,1.1401149713733363
CUST_00016,1360.65,"Brooks, Gutierrez and Nash",ECOMMERCE,CN,DEBIT_CARD,1,737,1070,0,LEGITIMATE,0.6537359255673616,1.0,0.8268679627836808
CUST_00016,1840.77,Sanchez Group,ECOMMERCE,CN,DEBIT_CARD,2,614,1070,0,LEGITIMATE,0.8844136844204109,2.0,1.4422068422102055
CUST_00016,1188.91,Moore Ltd,ECOMMERCE,CN,DEBIT_CARD,1,466,1070,0,LEGITIMATE,0.5712219742522264,1.0,0.7856109871261132
CUST_00016,3425.39,Wilson Inc,ECOMMERCE,CN,DEBIT_CARD,3,76,1070,1,LOW_AND_SLOW_BEHAVIORAL,1.6457579113505931,3.0,2.3228789556752965
CUST_00016,2053.97,"Adams, Ford and Khan",ECOMMERCE,CN,DEBIT_CARD,1,550,1070,0,LEGITIMATE,0.9868474472036112,1.0,0.9934237236018055
CUST_00016,2300.48,Cox and Sons,ECOMMERCE,CN,DEBIT_CARD,1,382,1070,0,LEGITIMATE,1.1052852842753125,1.0,1.0526426421376562
CUST_00016,2108.72,Thompson Ltd,ECOMMERCE,CN,DEBIT_CARD,1,701,1070,0,LEGITIMATE,1.013152552796389,1.0,1.0065762763981945
CUST_00016,2315.59,Ramirez Group,ECOMMERCE,CN,DEBIT_CARD,1,919,1070,0,LEGITIMATE,1.1125450129603696,1.0,1.0562725064801848
CUST_00017,1971.27,Solomon-Clarke,GROCERY,NG,WALLET,2,592,824,0,LEGITIMATE,1.1506261619236346,1.0,1.0753130809618172
CUST_00017,2182.39,Hahn LLC,GROCERY,NG,WALLET,1,385,824,0,LEGITIMATE,1.2738564628490876,0.5,0.8869282314245438
CUST_00017,1630.39,Rodriguez-Ellison,GROCERY,NG,WALLET,1,920,824,0,LEGITIMATE,0.9516552213236517,0.5,0.7258276106618258
CUST_00017,1796.04,Garrett LLC,GROCERY,NG,WALLET,2,308,824,0,LEGITIMATE,1.0483447786763482,1.0,1.0241723893381742
CUST_00017,1089.56,Short-Oconnor,GROCERY,NG,WALLET,3,287,824,0,LEGITIMATE,0.6359738853558952,1.5,1.0679869426779476
CUST_00017,1396.9,Davis-Thompson,GROCERY,NG,WALLET,1,942,824,0,LEGITIMATE,0.8153675983458001,0.5,0.6576837991729001
CUST_00017,1596.13,Floyd LLC,GROCERY,NG,WALLET,2,823,824,0,LEGITIMATE,0.9316577312246274,1.0,0.9658288656123137
CUST_00017,2871.53,"Frazier, Bailey and Gomez",GROCERY,NG,WALLET,5,869,824,1,LOW_AND_SLOW_BEHAVIORAL,1.6761060345607528,2.5,2.0880530172803766
CUST_00018,283.7,Suarez LLC,ENTERTAINMENT,NG,UPI,3,530,1042,0,LEGITIMATE,0.7658356841096519,2.0,1.3829178420548258
CUST_00018,494.5,Peck-Ramirez,ENTERTAINMENT,NG,UPI,2,621,1042,0,LEGITIMATE,1.3348810214741729,1.3333333333333333,1.334107177403753
CUST_00018,370.71,Brown-Johnson,ENTERTAINMENT,NG,UPI,2,978,1042,0,LEGITIMATE,1.000715355855795,1.3333333333333333,1.167024344594564
CUST_00018,375.41,Jordan-Castillo,ENTERTAINMENT,NG,UPI,1,654,1042,0,LEGITIMATE,1.0134027993359338,0.6666666666666666,0.8400347330013003
CUST_00018,249.78,Robles PLC,ENTERTAINMENT,NG,UPI,1,222,1042,0,LEGITIMATE,0.6742701345678845,0.6666666666666666,0.6704684006172756
CUST_00018,370.18,"Melendez, Mcmillan and Meyers",ENTERTAINMENT,NG,UPI,1,217,1042,0,LEGITIMATE,0.9992846441442049,0.6666666666666666,0.8329756554054357
CUST_00018,316.18,"Smith, Martinez and Moreno",ENTERTAINMENT,NG,UPI,1,65,1042,0,LEGITIMATE,0.8535140169255895,0.6666666666666666,0.760090341796128
CUST_00018,792.85,Tucker PLC,ENTERTAINMENT,NG,UPI,3,779,1042,1,LOW_AND_SLOW_BEHAVIORAL,2.1402637368570234,2.0,2.0701318684285117
CUST_00019,791.01,Jones-Wagner,TRAVEL,IN,CREDIT_CARD,1,808,1762,0,LEGITIMATE,1.0614378207923783,1.0,1.0307189103961891
CUST_00019,730.24,"Rubio, Fisher and Smith",TRAVEL,IN,CREDIT_CARD,3,791,1762,0,LEGITIMATE,0.9798919789325373,3.0,1.9899459894662685
CUST_00019,739.05,Combs-Harris,TRAVEL,IN,CREDIT_CARD,1,985,1762,0,LEGITIMATE,0.9917139119058003,1.0,0.9958569559529001
CUST_00019,782.55,"Brown, Nguyen and Roberts",TRAVEL,IN,CREDIT_CARD,1,282,1762,0,LEGITIMATE,1.050085544634171,1.0,1.0250427723170854
CUST_00019,461.56,Ramsey-Mcguire,TRAVEL,IN,CREDIT_CARD,1,772,1762,0,LEGITIMATE,0.6193565701633735,1.0,0.8096782850816868
CUST_00019,751.4,Contreras-Avila,TRAVEL,IN,CREDIT_CARD,2,646,1762,0,LEGITIMATE,1.0082860880941997,2.0,1.5041430440470998
CUST_00019,465.23,Dawson LLC,TRAVEL,IN,CREDIT_CARD,2,462,1762,0,LEGITIMATE,0.6242812573383878,2.0,1.312140628669194
CUST_00019,825.98,"Flores, Boyle and Ramirez",TRAVEL,IN,CREDIT_CARD,1,588,1762,0,LEGITIMATE,1.1083632459995305,1.0,1.0541816229997654
CUST_00020,1405.73,Robles and Sons,FOOD,NG,CREDIT_CARD,1,401,737,0,LEGITIMATE,0.9994845195900331,1.0,0.9997422597950165
CUST_00020,1696.22,Black Group,FOOD,NG,CREDIT_CARD,1,377,737,0,LEGITIMATE,1.2060250772331857,1.0,1.1030125386165928
CUST_00020,1031.12,Rice PLC,FOOD,NG,CREDIT_CARD,1,666,737,0,LEGITIMATE,0.7331340142414794,1.0,0.8665670071207396
CUST_00020,1451.86,Ramirez-Hernandez,FOOD,NG,CREDIT_CARD,1,254,737,0,LEGITIMATE,1.0322832938131685,1.0,1.0161416469065843
CUST_00020,1388.16,"Sanchez, Douglas and Black",FOOD,NG,CREDIT_CARD,1,359,737,0,LEGITIMATE,0.9869921184822836,1.0,0.9934960592411418
CUST_00020,1524.68,"Marsh, Patrick and Friedman",FOOD,NG,CREDIT_CARD,1,352,737,0,LEGITIMATE,1.0840588571977063,1.0,1.0420294285988532
CUST_00020,1407.18,Romero-Chan,FOOD,NG,CREDIT_CARD,1,457,737,0,LEGITIMATE,1.000515480409967,1.0,1.0002577402049835
CUST_00020,1170.33,"Parker, Garcia and Rivera",FOOD,NG,CREDIT_CARD,1,824,737,0,LEGITIMATE,0.832113363029745,1.0,0.9160566815148725
