customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,location_change,new_payment_method,account_age_days,merchant_anomaly,amount_anomaly,is_fraud,attack_type
CUST_48097,5424.02,Johnson and Sons,ECOMMERCE,CN,DEBIT_CARD,2,98,0,1,1270,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_26749,3802.42,"Kelley, Garcia and Hoover",EDUCATION,CN,UPI,1,555,1,0,1260,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_22495,1344.29,Taylor PLC,ECOMMERCE,CN,NET_BANKING,6,345,0,0,1273,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_51966,393.36,Barnett Group,GROCERY,NG,DEBIT_CARD,1,415,1,0,2337,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_48679,238.27,Monroe and Sons,TRAVEL,GB,CREDIT_CARD,6,151,0,0,138,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_62943,4931.24,"Gomez, Mclean and Matthews",ENTERTAINMENT,GB,WALLET,4,994,0,0,1067,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27511,293.27,Matthews-Duffy,GROCERY,GB,CREDIT_CARD,1,547,0,1,1765,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_18965,2676.41,Barry Ltd,OTHER,US,WALLET,3,660,0,1,1428,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_74928,7128.63,Ellis Ltd,ECOMMERCE,IN,NET_BANKING,3,415,0,0,463,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_24634,4608.05,"Thompson, Walter and Thomas",EDUCATION,CN,UPI,5,361,0,1,585,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_51411,3373.54,"English, Ramirez and Bray",TRAVEL,IN,WALLET,1,326,0,1,568,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_99123,3648.2,"Douglas, Lowe and Williams",GROCERY,CN,CREDIT_CARD,8,118,0,1,1286,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_31697,1093.41,Robinson LLC,GROCERY,GB,UPI,6,826,0,1,691,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_40060,3436.68,Lawson Group,HEALTHCARE,GB,WALLET,4,527,0,1,793,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_39021,8199.97,"Espinoza, Giles and Gentry",FOOD,IN,NET_BANKING,1,266,0,1,318,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_69488,1414.71,"Salazar, Robinson and Bell",TRAVEL,US,WALLET,1,470,0,0,197,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_40765,618.16,Johns-Serrano,HEALTHCARE,US,DEBIT_CARD,4,923,0,0,129,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_81314,683.67,"Holloway, Reynolds and Russell",OTHER,US,CREDIT_CARD,6,469,0,0,586,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_94012,880.36,Meyer-Wall,EDUCATION,GB,UPI,4,499,0,0,2006,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27624,1163.03,"Bruce, Schmidt and Mcdaniel",HEALTHCARE,IN,DEBIT_CARD,4,824,1,0,909,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_74033,6267.73,"Long, Castro and Price",HEALTHCARE,US,CREDIT_CARD,4,321,0,1,302,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_78293,5570.86,"Parker, Mata and Stanton",EDUCATION,US,CREDIT_CARD,5,642,0,0,2130,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_82308,7003.95,Perkins-Wood,FOOD,US,UPI,1,309,1,0,1158,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_93172,4280.74,"Stanton, Robinson and Hammond",OTHER,CN,NET_BANKING,6,618,0,0,1229,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_29966,3140.81,Jones PLC,ENTERTAINMENT,NG,NET_BANKING,5,654,0,0,1300,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_41125,349.75,"King, Meyer and Simmons",ECOMMERCE,GB,UPI,5,707,0,0,367,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_59841,926.15,Howell PLC,EDUCATION,NG,CREDIT_CARD,3,712,0,1,341,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_41442,634.47,"Brown, House and Wilkins",FOOD,CN,WALLET,3,875,0,1,958,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_32591,2023.36,"Lester, Robinson and Oconnor",ECOMMERCE,US,UPI,5,103,0,0,1736,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_62165,3547.37,Jones-Roberts,FOOD,CN,CREDIT_CARD,2,346,0,0,512,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_53791,3805.84,Velasquez-Barrera,FOOD,US,DEBIT_CARD,1,264,1,0,2429,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_45499,5041.3,James Ltd,ENTERTAINMENT,CN,DEBIT_CARD,4,72,0,1,292,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_30934,3099.21,Suarez LLC,FOOD,CN,DEBIT_CARD,7,674,0,1,1160,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_32621,1513.55,Mendoza-Gay,ENTERTAINMENT,CN,NET_BANKING,2,680,1,1,1846,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_56683,2891.84,"Hood, Brandt and Roberts",EDUCATION,IN,WALLET,8,120,0,0,1030,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_57026,3361.69,"Martin, Crosby and Turner",HEALTHCARE,IN,DEBIT_CARD,6,886,0,1,2453,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_83438,4856.23,Stanton-Hardy,FOOD,CN,DEBIT_CARD,2,393,0,1,1026,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_39005,768.92,"Moran, Stevens and West",TRAVEL,GB,DEBIT_CARD,2,542,0,0,546,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_90119,3538.28,"Davis, Buchanan and Norton",ENTERTAINMENT,NG,NET_BANKING,3,97,0,1,2397,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_23801,1751.87,Johnson and Sons,TRAVEL,CN,UPI,4,925,0,1,1220,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_81222,1003.23,Gibbs Group,GROCERY,IN,DEBIT_CARD,8,512,0,1,512,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_82308,8554.29,Perkins-Wood,FOOD,IN,NET_BANKING,1,309,0,1,1158,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_24077,2503.96,Peters and Sons,OTHER,GB,WALLET,2,525,0,0,1878,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76680,5841.92,Myers PLC,HEALTHCARE,CN,UPI,1,1000,0,0,1855,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_51754,9138.53,Lewis Group,GROCERY,IN,UPI,2,845,0,0,2385,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_16713,2312.57,Stephenson PLC,HEALTHCARE,GB,NET_BANKING,4,591,1,0,825,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_85612,3628.63,Dixon Inc,ECOMMERCE,NG,WALLET,3,562,0,1,2056,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_33603,2954.6,Cooley Ltd,EDUCATION,IN,UPI,7,754,1,0,2173,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_98410,1648.53,Jones PLC,OTHER,IN,CREDIT_CARD,8,239,1,0,543,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_48982,724.6,"Garcia, Morgan and Gordon",ENTERTAINMENT,US,UPI,6,189,0,0,2144,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_15877,3502.39,"Hernandez, Cook and Simpson",OTHER,NG,UPI,3,893,0,0,1389,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_63903,866.32,Phillips Group,TRAVEL,CN,UPI,4,711,1,0,75,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_59278,1667.61,Collins-Conrad,GROCERY,GB,WALLET,1,641,0,0,313,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_66582,563.24,Miller Group,EDUCATION,US,NET_BANKING,3,794,1,0,1041,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_48435,2815.64,"Wallace, Dixon and Martin",HEALTHCARE,CN,NET_BANKING,1,395,0,0,1491,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_37530,5033.99,Jones Inc,ECOMMERCE,NG,DEBIT_CARD,3,381,0,0,2189,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_32606,5320.72,Brown-Robertson,FOOD,US,WALLET,6,65,0,0,352,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_11267,267.17,Simmons-Davis,TRAVEL,NG,WALLET,6,470,1,0,488,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_16259,2497.74,"Mckee, Larson and Perkins",HEALTHCARE,CN,UPI,1,820,1,0,2171,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_65334,8481.12,Ayala Group,FOOD,GB,NET_BANKING,1,162,0,0,1285,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_15726,7430.42,Obrien PLC,FOOD,US,CREDIT_CARD,1,548,0,0,2220,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_66491,1286.61,Benson and Sons,EDUCATION,US,CREDIT_CARD,2,868,0,0,2053,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_80837,650.63,"Martinez, Duncan and Jones",GROCERY,NG,UPI,3,278,1,0,100,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96997,422.74,Armstrong-Hancock,ENTERTAINMENT,NG,UPI,1,510,0,1,349,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_74094,2857.48,"Hernandez, Henderson and Duncan",TRAVEL,GB,UPI,2,247,0,0,1411,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68340,5365.32,Torres-Nelson,FOOD,NG,WALLET,7,250,0,0,1882,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_79415,6054.51,Palmer-Mitchell,ECOMMERCE,CN,WALLET,3,965,1,0,1006,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_14791,1700.5,Camacho-Howard,FOOD,CN,UPI,1,371,0,1,1911,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70727,11924.18,Dunn LLC,HEALTHCARE,CN,NET_BANKING,2,281,1,0,1484,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_17165,972.32,"Smith, Lane and Graham",ECOMMERCE,NG,UPI,3,58,1,0,1551,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_56234,3417.14,"Lopez, Holden and Davis",EDUCATION,NG,NET_BANKING,1,76,0,0,2407,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_21537,2684.22,"Martin, Chaney and Leonard",EDUCATION,GB,WALLET,1,663,0,1,1263,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_89616,3167.73,"Gonzalez, Fox and Clark",EDUCATION,NG,DEBIT_CARD,2,132,1,0,392,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_77182,1049.44,Mcdowell Ltd,GROCERY,CN,NET_BANKING,3,974,0,0,2289,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_38099,3684.48,Garcia-Dixon,FOOD,CN,NET_BANKING,7,167,1,0,1126,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_87846,2773.78,"Turner, Young and Ritter",GROCERY,GB,CREDIT_CARD,5,156,1,0,226,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_80050,7036.06,Lyons-Stuart,HEALTHCARE,US,WALLET,3,176,1,0,2162,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_34423,1216.01,"Hale, Leonard and Lewis",TRAVEL,GB,NET_BANKING,7,592,0,0,699,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_19157,621.3,Wheeler-Green,EDUCATION,US,CREDIT_CARD,4,928,1,0,345,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_76439,2413.2,Tran Ltd,FOOD,CN,WALLET,1,112,1,0,58,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_41439,4621.99,Hahn PLC,EDUCATION,US,WALLET,4,958,0,0,2228,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_15259,1425.66,Blackwell-Mckinney,GROCERY,US,DEBIT_CARD,3,748,1,0,849,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_46675,759.78,"Green, Moore and Wilson",ECOMMERCE,GB,UPI,2,763,0,0,2057,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96838,5420.5,Smith-Johnson,FOOD,IN,UPI,4,272,1,0,546,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_71990,9584.83,Paul Inc,ECOMMERCE,IN,UPI,3,920,0,0,1125,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_65313,4912.15,"Anderson, Martin and Davis",ECOMMERCE,CN,UPI,4,52,0,0,373,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_21684,914.28,Frederick and Sons,HEALTHCARE,CN,WALLET,2,246,1,0,501,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_10593,631.97,Snyder Ltd,HEALTHCARE,CN,UPI,4,247,1,0,184,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_13811,1765.82,Fernandez and Sons,ECOMMERCE,US,CREDIT_CARD,4,738,1,1,2021,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_68190,2915.0,Smith-Rodriguez,TRAVEL,GB,DEBIT_CARD,5,677,0,1,733,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_21297,805.54,Smith-Irwin,ECOMMERCE,GB,WALLET,4,409,0,0,1340,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_96868,3053.26,White Inc,EDUCATION,US,WALLET,2,588,1,0,1733,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47413,1110.89,Price-Mccall,FOOD,GB,CREDIT_CARD,3,588,0,0,2365,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_79931,2128.19,Henderson and Sons,TRAVEL,NG,DEBIT_CARD,5,135,0,0,1978,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_91200,1553.78,Hart and Sons,ECOMMERCE,IN,UPI,4,357,0,0,593,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_32656,4222.7,"Parsons, Pace and Moran",OTHER,CN,CREDIT_CARD,2,418,1,0,1127,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_63329,2519.24,"Patterson, Bauer and Nielsen",OTHER,IN,NET_BANKING,3,162,1,0,2077,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68438,1754.69,Garcia Inc,EDUCATION,IN,WALLET,2,147,1,1,1265,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_30968,1250.88,Baker Ltd,HEALTHCARE,GB,DEBIT_CARD,3,603,0,1,1585,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_59534,1852.37,Taylor-Stewart,ECOMMERCE,NG,DEBIT_CARD,1,570,0,0,2218,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_77697,2592.2,Boyd LLC,EDUCATION,GB,DEBIT_CARD,2,595,0,1,743,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_93215,4560.84,Barton-Buchanan,EDUCATION,NG,DEBIT_CARD,4,430,0,0,167,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65075,1312.73,"Roberts, Nunez and Robinson",EDUCATION,CN,UPI,4,150,0,0,1243,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86438,3396.97,"Vazquez, Cantu and Curry",TRAVEL,US,WALLET,4,236,1,0,917,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_94113,2857.46,"Sanders, Torres and Patel",EDUCATION,US,UPI,1,429,1,1,508,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_28904,6314.17,Reyes-Holland,HEALTHCARE,NG,CREDIT_CARD,6,631,0,0,2240,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_69597,3968.98,Guzman-Herman,HEALTHCARE,GB,CREDIT_CARD,6,900,0,0,2029,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_95878,3800.73,Johnson-Lane,OTHER,IN,DEBIT_CARD,4,264,1,0,1985,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_40041,3899.79,Hill Group,EDUCATION,GB,DEBIT_CARD,1,236,1,0,157,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_35403,1759.15,"Marquez, Peters and White",TRAVEL,IN,WALLET,3,307,0,0,780,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65989,3057.98,Brown-Adams,FOOD,GB,DEBIT_CARD,3,500,0,0,32,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91254,2932.32,Johnston LLC,EDUCATION,US,NET_BANKING,2,335,1,1,2132,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_61000,4732.01,"Hooper, Harris and Wilson",FOOD,NG,WALLET,1,542,0,0,977,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64943,5114.46,Powell Ltd,ENTERTAINMENT,IN,DEBIT_CARD,6,467,0,1,1288,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_96536,2319.18,"Hanson, Freeman and Green",HEALTHCARE,CN,DEBIT_CARD,3,875,0,1,481,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_88263,2516.33,"Medina, Barton and Vasquez",ENTERTAINMENT,NG,WALLET,1,958,1,0,384,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_34319,3238.71,Vargas LLC,EDUCATION,IN,WALLET,5,360,0,0,1621,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_14546,1706.02,Martin and Sons,ECOMMERCE,NG,UPI,4,97,0,1,1829,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_99509,7260.65,Maxwell PLC,HEALTHCARE,CN,CREDIT_CARD,1,918,1,1,229,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_76965,6686.42,Glenn Group,ECOMMERCE,NG,CREDIT_CARD,7,872,0,0,2446,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_82223,2161.52,Watson Ltd,HEALTHCARE,US,CREDIT_CARD,5,508,0,1,2244,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_13910,4604.85,Hopkins Group,OTHER,US,WALLET,1,885,0,0,1886,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86544,4911.26,Nichols LLC,HEALTHCARE,IN,NET_BANKING,2,980,0,0,1074,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_60458,5965.46,Herrera and Sons,GROCERY,US,NET_BANKING,4,66,1,0,1082,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_14445,1883.4,Norman LLC,TRAVEL,NG,DEBIT_CARD,7,979,0,0,2298,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_63841,3491.87,Reese-Mcmillan,EDUCATION,CN,CREDIT_CARD,3,46,0,0,1780,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64943,12663.64,Powell Ltd,ENTERTAINMENT,IN,WALLET,3,467,0,1,1288,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_74041,6340.2,Morton Ltd,FOOD,US,UPI,4,344,1,0,1575,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_99472,1833.74,Nicholson-Costa,GROCERY,IN,NET_BANKING,7,155,0,0,2210,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65255,2848.48,Sandoval-Webb,OTHER,GB,UPI,3,888,0,0,1640,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_26732,416.35,Carter-Green,ECOMMERCE,IN,UPI,5,511,0,1,1209,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_53952,3075.58,Moss Inc,ECOMMERCE,NG,DEBIT_CARD,4,296,1,0,710,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_58149,7849.36,Kennedy PLC,EDUCATION,US,WALLET,4,641,0,0,996,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_30250,1573.98,"Pruitt, Garcia and Donovan",HEALTHCARE,GB,WALLET,2,956,0,1,1868,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_83163,204.42,Elliott-Morales,HEALTHCARE,US,WALLET,6,723,0,1,2491,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_47794,2941.87,Downs and Sons,OTHER,IN,DEBIT_CARD,3,345,1,0,1809,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_90897,14969.02,Stephens-Hayes,OTHER,CN,NET_BANKING,2,408,0,0,682,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_81686,6465.98,Murillo and Sons,GROCERY,NG,DEBIT_CARD,2,206,1,0,609,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_85057,4793.62,Phillips-Barnes,EDUCATION,US,DEBIT_CARD,8,408,0,0,2006,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_61608,2568.24,Christensen LLC,OTHER,US,NET_BANKING,4,862,1,0,193,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_85459,4021.49,"Garcia, Velez and Fry",ENTERTAINMENT,NG,DEBIT_CARD,2,880,0,0,2202,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_45199,1960.86,Brewer Group,OTHER,NG,UPI,3,295,0,0,2457,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_39075,2038.06,Odonnell-Robinson,EDUCATION,CN,NET_BANKING,4,388,0,1,1792,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_45901,5136.64,Barker-Martin,EDUCATION,IN,NET_BANKING,2,545,0,0,2410,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76920,1185.28,Garcia-Owens,ENTERTAINMENT,IN,WALLET,2,980,0,1,936,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_88090,5111.86,"Wiley, Washington and Mcdowell",GROCERY,US,UPI,1,367,0,0,811,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_76782,2627.77,Obrien Group,HEALTHCARE,IN,NET_BANKING,4,385,1,1,925,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_76920,489.36,Garcia-Owens,ENTERTAINMENT,IN,DEBIT_CARD,5,980,0,0,936,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76676,6891.47,"Ellison, Walters and Morgan",GROCERY,NG,WALLET,4,882,1,0,721,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_93317,831.6,Flores PLC,EDUCATION,CN,NET_BANKING,1,812,0,1,1386,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_30093,3922.25,Williams-Gonzales,ENTERTAINMENT,GB,UPI,8,175,0,0,512,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_74033,13664.95,"Long, Castro and Price",HEALTHCARE,US,DEBIT_CARD,4,321,0,0,302,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_97905,1843.26,"Hoover, Rodriguez and Horton",TRAVEL,US,UPI,4,565,0,0,1271,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91960,2905.31,"Hernandez, Price and Thomas",HEALTHCARE,GB,CREDIT_CARD,5,65,0,0,1558,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_41231,2347.7,"Zimmerman, Murphy and Rush",TRAVEL,NG,DEBIT_CARD,4,205,1,1,2451,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_24401,7470.38,Morgan-Stewart,TRAVEL,IN,NET_BANKING,1,972,0,0,2213,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_14067,1158.61,Rogers Ltd,GROCERY,US,DEBIT_CARD,1,607,0,1,1042,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_99658,3671.58,Mendoza-Anderson,FOOD,GB,NET_BANKING,4,598,1,0,1607,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_46472,2087.13,Robinson Ltd,HEALTHCARE,CN,CREDIT_CARD,3,499,0,1,443,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_67741,4258.86,"King, Moss and Warren",OTHER,GB,NET_BANKING,3,413,0,0,932,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_21328,6945.89,Rice-Velasquez,OTHER,NG,NET_BANKING,3,606,0,0,1611,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_22407,998.5,Thomas-Scott,HEALTHCARE,GB,UPI,2,515,1,0,2314,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_95426,3572.4,Rodriguez-Stanley,GROCERY,GB,NET_BANKING,6,565,0,0,2461,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_10829,1578.09,Mcdaniel and Sons,ENTERTAINMENT,CN,UPI,3,698,1,0,72,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_57820,5000.38,Evans and Sons,ENTERTAINMENT,GB,UPI,1,836,0,1,2013,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_50850,3764.07,Anderson PLC,HEALTHCARE,IN,DEBIT_CARD,1,539,0,0,1223,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_19216,6936.54,Olson-Daniel,ECOMMERCE,US,DEBIT_CARD,1,519,0,1,345,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_85511,4191.86,Garrison and Sons,HEALTHCARE,NG,UPI,2,453,0,1,1336,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_90808,2303.14,King-Johnson,FOOD,US,UPI,4,116,0,0,1267,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11165,7184.7,Bryan Ltd,ENTERTAINMENT,GB,DEBIT_CARD,2,917,0,0,2387,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73788,7994.65,Gibson PLC,GROCERY,NG,UPI,8,380,0,0,1110,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_69597,3968.98,Guzman-Herman,FOOD,GB,WALLET,3,900,0,1,2029,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_52879,3198.24,"Obrien, Collins and Weber",ECOMMERCE,CN,WALLET,4,153,1,0,1351,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_92727,3158.74,Kelly PLC,TRAVEL,NG,NET_BANKING,1,882,0,0,2440,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70612,7300.78,"Carr, Cain and Mason",TRAVEL,GB,WALLET,7,142,1,0,2155,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_86039,2908.18,"Brooks, Strong and Sheppard",FOOD,NG,UPI,4,340,0,1,1925,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70852,6401.92,Vance Inc,ENTERTAINMENT,GB,WALLET,4,334,0,0,1650,0,1,1,ADVERSARIAL_LOW_AND_SLOW
