customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,account_age_days,is_fraud,attack_type,amount_deviation_ratio,velocity_deviation_ratio,behavioral_deviation_score
CUST_00905,1013.31,Mendoza Group,HEALTHCARE,US,DEBIT_CARD,2.0,338,2348,1,MERCHANT_ANOMALY,1.3047525848859818,2.0,1.652376292442991
CUST_00177,1703.33,Sullivan and Sons,OTHER,US,DEBIT_CARD,2.0,242,1410,1,PAYMENT_METHOD_ABUSE,1.2338545231963898,2.0,1.6169272615981949
CUST_00655,1388.19,Richards-Brown,HEALTHCARE,IN,UPI,3.0,402,1358,1,PAYMENT_METHOD_ABUSE,1.1270108666972467,1.5,1.3135054333486234
CUST_00622,749.03,"Taylor, Horton and Diaz",EDUCATION,NG,WALLET,2.0,631,1836,1,PAYMENT_METHOD_ABUSE,1.3250484268997051,2.0,1.6625242134498526
CUST_00126,5248.26,Watkins LLC,GROCERY,US,WALLET,2.0,921,717,1,MERCHANT_ANOMALY,1.5456311137092869,2.0,1.772815556854643
CUST_00251,3221.91,"Williams, Thompson and Brown",HEALTHCARE,GB,DEBIT_CARD,2.0,468,2018,1,MERCHANT_ANOMALY,1.7223340362919068,2.0,1.8611670181459532
CUST_00878,1288.83,Estrada-Christian,OTHER,CN,UPI,2.0,697,782,1,PAYMENT_METHOD_ABUSE,1.2686833090522502,2.0,1.6343416545261251
CUST_00573,1276.84,Davis and Sons,EDUCATION,IN,DEBIT_CARD,2.0,971,841,1,PAYMENT_METHOD_ABUSE,1.261469000232171,2.0,1.6307345001160851
CUST_00105,2040.66,"White, Turner and Rocha",OTHER,CN,WALLET,2.0,138,1788,1,PAYMENT_METHOD_ABUSE,1.5278632555423284,2.0,1.7639316277711643
CUST_00502,1031.4,"Morrison, Gardner and Fuller",EDUCATION,CN,CREDIT_CARD,2.0,935,1044,1,PAYMENT_METHOD_ABUSE,1.5006110690799048,2.0,1.7503055345399523
CUST_00164,1589.18,Chambers-Blankenship,ENTERTAINMENT,GB,UPI,2.0,137,1181,1,MERCHANT_ANOMALY,1.7634532693428029,2.0,1.8817266346714008
CUST_00933,1076.86,"Murphy, Ellis and Lowery",ENTERTAINMENT,GB,NET_BANKING,3.0,410,1759,1,PAYMENT_METHOD_ABUSE,1.2182638896745217,1.5,1.3591319448372607
CUST_00337,1444.37,"Owens, Miles and Garner",FOOD,IN,WALLET,2.0,715,572,1,MERCHANT_ANOMALY,1.5474370443381418,2.0,1.7737185221690708
CUST_00407,1570.24,"Wolfe, Miller and Parker",GROCERY,IN,UPI,2.0,910,1724,1,MERCHANT_ANOMALY,1.373007476063481,2.0,1.6865037380317405
CUST_00973,1151.06,Love LLC,ECOMMERCE,GB,DEBIT_CARD,2.0,139,2433,1,MERCHANT_ANOMALY,1.61017814552398,2.0,1.80508907276199
CUST_00819,1985.28,"Powell, Knight and Higgins",FOOD,GB,CREDIT_CARD,3.0,442,395,1,PAYMENT_METHOD_ABUSE,1.1591048418643484,1.5,1.329552420932174
CUST_00509,1489.05,Erickson Group,HEALTHCARE,CN,WALLET,2.0,882,1809,1,PAYMENT_METHOD_ABUSE,1.5740070294125417,2.0,1.7870035147062708
CUST_00579,1585.93,"Taylor, Peterson and Gutierrez",GROCERY,NG,UPI,2.0,169,508,1,PAYMENT_METHOD_ABUSE,1.2617990579848513,2.0,1.6308995289924255
CUST_00658,4350.67,Hayden-Mcbride,FOOD,US,CREDIT_CARD,2.0,468,2177,1,PAYMENT_METHOD_ABUSE,1.3441331444627926,2.0,1.6720665722313963
CUST_00291,4214.05,"Fields, Hill and Elliott",GROCERY,US,NET_BANKING,4.0,615,224,1,PAYMENT_METHOD_ABUSE,1.1100018833458232,1.3333333333333333,1.2216676083395783
CUST_00714,1434.92,Jackson-Smith,ENTERTAINMENT,GB,NET_BANKING,2.5,449,466,1,PAYMENT_METHOD_ABUSE,1.30694999157494,1.6666666666666667,1.4868083291208034
CUST_00996,6477.14,Porter-Ayala,TRAVEL,IN,CREDIT_CARD,2.0,792,1393,1,PAYMENT_METHOD_ABUSE,1.5953350328197928,2.0,1.7976675164098963
CUST_00378,2784.44,"Romero, Case and Murphy",TRAVEL,IN,UPI,2.0,861,862,1,PAYMENT_METHOD_ABUSE,1.4299822564368565,2.0,1.7149911282184285
CUST_00570,1202.29,Martinez-Dean,GROCERY,IN,CREDIT_CARD,2.0,520,677,1,MERCHANT_ANOMALY,1.5234867012177349,2.0,1.761743350608867
CUST_00377,4887.36,Obrien Inc,OTHER,US,DEBIT_CARD,2.0,638,733,1,PAYMENT_METHOD_ABUSE,1.223943653153858,2.0,1.6119718265769292
CUST_00722,3113.99,Dean LLC,HEALTHCARE,GB,WALLET,2.5,702,2315,1,PAYMENT_METHOD_ABUSE,1.4339182148259515,1.6666666666666667,1.550292440746309
CUST_00817,1310.89,"Decker, Robinson and Banks",HEALTHCARE,US,UPI,2.0,427,465,1,MERCHANT_ANOMALY,1.2426734414325598,2.0,1.62133672071628
CUST_00140,2186.65,Alexander-King,TRAVEL,GB,UPI,2.0,308,412,1,PAYMENT_METHOD_ABUSE,1.1367517590761052,2.0,1.568375879538053
CUST_00534,1846.51,Richards Inc,FOOD,NG,UPI,2.0,236,628,1,MERCHANT_ANOMALY,1.3176227972841348,2.0,1.6588113986420674
CUST_00635,750.62,"Simpson, Anderson and Johnson",TRAVEL,CN,UPI,2.0,185,658,1,MERCHANT_ANOMALY,1.4769297365366074,2.0,1.7384648682683037
CUST_00795,6583.82,Davis Ltd,ENTERTAINMENT,IN,WALLET,2.5,791,1937,1,MERCHANT_ANOMALY,1.502999117671566,1.6666666666666667,1.5848328921691164
CUST_00391,2022.32,"Martin, Harrison and Mendoza",OTHER,US,NET_BANKING,3.0,173,2360,1,PAYMENT_METHOD_ABUSE,1.1569865897752756,1.5,1.3284932948876378
CUST_00499,1017.85,"Collins, Mack and Williams",TRAVEL,NG,NET_BANKING,2.0,373,1875,1,MERCHANT_ANOMALY,1.5518963217076425,2.0,1.7759481608538212
CUST_00903,2005.36,Robinson-Chang,OTHER,IN,NET_BANKING,2.0,407,1627,1,PAYMENT_METHOD_ABUSE,1.1022276942018392,2.0,1.5511138471009196
CUST_00917,2332.86,Arias Ltd,OTHER,US,NET_BANKING,2.0,661,1452,1,PAYMENT_METHOD_ABUSE,1.408514993162285,2.0,1.7042574965811423
CUST_00167,4055.05,Dominguez Group,FOOD,CN,UPI,2.0,272,868,1,MERCHANT_ANOMALY,1.674198056633025,2.0,1.8370990283165125
CUST_00336,1104.83,Hernandez LLC,ECOMMERCE,GB,CREDIT_CARD,3.0,835,535,1,MERCHANT_ANOMALY,1.214586070236963,1.5,1.3572930351184815
CUST_00625,1194.76,"Barker, Washington and Jones",HEALTHCARE,GB,DEBIT_CARD,2.0,888,2124,1,PAYMENT_METHOD_ABUSE,1.2607940904893813,2.0,1.6303970452446903
CUST_00313,2120.5,Richards-Nelson,TRAVEL,IN,DEBIT_CARD,2.0,746,802,1,PAYMENT_METHOD_ABUSE,1.3505208150891483,2.0,1.6752604075445745
CUST_00474,1037.3,"Garcia, Fernandez and Keith",OTHER,US,CREDIT_CARD,2.0,981,135,1,PAYMENT_METHOD_ABUSE,1.474820143884892,2.0,1.737410071942446
CUST_00072,2694.3,Silva Ltd,OTHER,CN,DEBIT_CARD,2.0,743,2337,1,MERCHANT_ANOMALY,1.6108742832885918,2.0,1.805437141644296
CUST_00820,2286.04,"Cortez, Mathis and Hart",ECOMMERCE,IN,UPI,2.0,685,2414,1,MERCHANT_ANOMALY,1.7166844389709086,2.0,1.8583422194854544
CUST_00559,2190.67,Terry Ltd,FOOD,IN,DEBIT_CARD,4.0,821,2352,1,PAYMENT_METHOD_ABUSE,1.1816740116620907,1.3333333333333333,1.257503672497712
CUST_00370,4047.98,Diaz-Marshall,ENTERTAINMENT,CN,UPI,2.0,743,1830,1,PAYMENT_METHOD_ABUSE,1.3551243403025943,2.0,1.6775621701512973
CUST_00774,4209.84,Johnson-Warner,ENTERTAINMENT,CN,WALLET,2.0,268,1342,1,MERCHANT_ANOMALY,1.2337431313649352,2.0,1.6168715656824677
CUST_00512,2506.72,Alvarado-Combs,TRAVEL,US,CREDIT_CARD,2.0,187,2131,1,MERCHANT_ANOMALY,1.675027146222081,2.0,1.8375135731110404
CUST_00946,3084.83,Diaz Inc,EDUCATION,NG,CREDIT_CARD,2.0,390,326,1,MERCHANT_ANOMALY,1.5400164244189674,2.0,1.7700082122094836
CUST_00932,1513.14,Grimes-Gordon,EDUCATION,CN,UPI,2.0,256,644,1,MERCHANT_ANOMALY,1.5931730480697857,2.0,1.7965865240348928
CUST_00216,2930.07,Jackson and Sons,ENTERTAINMENT,US,NET_BANKING,2.5,904,134,1,PAYMENT_METHOD_ABUSE,1.4880098724303243,1.6666666666666667,1.5773382695484957
CUST_00584,1049.72,Shields Ltd,ENTERTAINMENT,CN,DEBIT_CARD,2.0,142,2486,1,MERCHANT_ANOMALY,1.3544686808472204,2.0,1.67723434042361
CUST_00908,4130.78,"Sanchez, Fox and Anthony",OTHER,GB,WALLET,2.0,949,2310,1,PAYMENT_METHOD_ABUSE,1.37597953408737,2.0,1.687989767043685
CUST_00743,863.0,"Lopez, Jackson and Burton",FOOD,IN,WALLET,4.5,343,1502,1,PAYMENT_METHOD_ABUSE,1.1072477899949962,1.8,1.4536238949974982
CUST_00540,1906.14,Anderson-Aguilar,FOOD,GB,NET_BANKING,2.0,432,155,1,PAYMENT_METHOD_ABUSE,1.2815506565279655,2.0,1.6407753282639828
CUST_00927,669.89,Barron LLC,ECOMMERCE,NG,NET_BANKING,2.0,847,1609,1,PAYMENT_METHOD_ABUSE,1.1041627176752735,2.0,1.5520813588376368
CUST_00114,734.77,Bowen and Sons,OTHER,GB,NET_BANKING,2.0,137,2054,1,PAYMENT_METHOD_ABUSE,1.2182917022458404,2.0,1.6091458511229202
CUST_00232,1058.03,"Singleton, Harvey and Moore",FOOD,IN,WALLET,2.0,150,984,1,PAYMENT_METHOD_ABUSE,1.3080508369804416,2.0,1.6540254184902208
CUST_00953,672.0,Schneider-Pham,ENTERTAINMENT,IN,WALLET,3.0,997,742,1,PAYMENT_METHOD_ABUSE,1.1254019292604505,1.5,1.3127009646302252
CUST_00076,949.92,"Lopez, Garcia and Simmons",ECOMMERCE,IN,DEBIT_CARD,2.0,686,502,1,PAYMENT_METHOD_ABUSE,1.471956860284034,2.0,1.735978430142017
CUST_00323,2812.69,"Lee, Palmer and Reynolds",TRAVEL,CN,DEBIT_CARD,2.0,294,2499,1,MERCHANT_ANOMALY,1.5096868382986377,2.0,1.754843419149319
CUST_00259,2265.54,Scott-Brooks,EDUCATION,GB,UPI,2.0,633,203,1,MERCHANT_ANOMALY,1.7719881426325546,2.0,1.8859940713162773
CUST_00022,2011.15,"Huffman, Castro and Johnson",TRAVEL,CN,DEBIT_CARD,2.0,194,887,1,PAYMENT_METHOD_ABUSE,1.3217945094740164,2.0,1.6608972547370082
CUST_00906,1244.72,Odonnell-Larsen,OTHER,NG,NET_BANKING,2.0,580,346,1,MERCHANT_ANOMALY,1.710955326460481,2.0,1.8554776632302403
CUST_00059,1715.27,Hansen and Sons,ECOMMERCE,GB,DEBIT_CARD,2.0,838,2310,1,PAYMENT_METHOD_ABUSE,1.2244188495129864,2.0,1.612209424756493
CUST_00148,3892.41,Moore and Sons,ECOMMERCE,IN,WALLET,2.0,495,261,1,MERCHANT_ANOMALY,1.7511095115449935,2.0,1.8755547557724968
CUST_00713,594.2,Jennings LLC,ENTERTAINMENT,NG,WALLET,2.0,804,667,1,PAYMENT_METHOD_ABUSE,1.3617664921106003,2.0,1.6808832460553005
CUST_00627,2367.28,Greer-Dalton,GROCERY,US,CREDIT_CARD,2.0,205,2103,1,MERCHANT_ANOMALY,1.5459131530743186,2.0,1.772956576537159
CUST_00717,1575.89,Schneider-Mccarthy,EDUCATION,GB,CREDIT_CARD,2.0,283,2144,1,MERCHANT_ANOMALY,1.758795988861669,2.0,1.8793979944308343
CUST_00218,3610.1,Norton and Sons,ENTERTAINMENT,NG,CREDIT_CARD,2.5,978,429,1,PAYMENT_METHOD_ABUSE,1.2935995470735362,1.6666666666666667,1.4801331068701016
CUST_00450,1252.87,Michael-Barrera,HEALTHCARE,IN,WALLET,2.0,752,2451,1,MERCHANT_ANOMALY,1.3049301899271433,2.0,1.6524650949635715
CUST_00453,2382.4,"Hodges, Rollins and Ferguson",FOOD,CN,CREDIT_CARD,2.0,809,783,1,PAYMENT_METHOD_ABUSE,1.5702868818692637,2.0,1.7851434409346316
CUST_00127,3810.61,Harris PLC,ECOMMERCE,GB,DEBIT_CARD,2.0,373,231,1,MERCHANT_ANOMALY,1.5067506252409526,2.0,1.7533753126204763
CUST_00029,3248.45,Sparks LLC,HEALTHCARE,NG,NET_BANKING,2.0,208,698,1,MERCHANT_ANOMALY,1.380970499023294,2.0,1.6904852495116471
CUST_00094,1015.78,Hill-Gillespie,TRAVEL,US,UPI,2.0,951,1986,1,MERCHANT_ANOMALY,1.5108129815272031,2.0,1.7554064907636016
CUST_00609,1579.46,"Heath, Mcdonald and Griffin",OTHER,CN,WALLET,2.0,706,264,1,PAYMENT_METHOD_ABUSE,1.1317182920974755,2.0,1.5658591460487377
CUST_00137,736.35,Fitzpatrick-Randolph,HEALTHCARE,NG,NET_BANKING,2.0,976,739,1,MERCHANT_ANOMALY,1.261618593175763,2.0,1.6308092965878815
CUST_00268,7907.98,English Inc,GROCERY,IN,CREDIT_CARD,2.0,459,126,1,PAYMENT_METHOD_ABUSE,1.2276441065016557,2.0,1.6138220532508276
CUST_00870,1444.52,"Ortiz, Washington and Clark",OTHER,CN,UPI,2.0,864,592,1,MERCHANT_ANOMALY,1.7845697695966396,2.0,1.89228488479832
CUST_00586,3997.5,"Lawrence, Watkins and Russell",ENTERTAINMENT,US,UPI,2.0,491,99,1,PAYMENT_METHOD_ABUSE,1.206522920162741,2.0,1.6032614600813706
CUST_00112,1130.44,Jimenez LLC,TRAVEL,IN,NET_BANKING,5.0,625,1808,1,PAYMENT_METHOD_ABUSE,1.1077097950064674,1.6666666666666667,1.387188230836567
CUST_00912,2981.43,"Johnson, Wright and Alvarez",EDUCATION,IN,DEBIT_CARD,2.0,500,1272,1,PAYMENT_METHOD_ABUSE,1.5362138125945182,2.0,1.768106906297259
CUST_00859,2227.56,"Hill, Little and Daniels",GROCERY,GB,DEBIT_CARD,2.0,700,2389,1,MERCHANT_ANOMALY,1.4753665135594287,2.0,1.7376832567797145
CUST_00019,2909.0,Tate and Sons,GROCERY,GB,NET_BANKING,2.0,548,227,1,MERCHANT_ANOMALY,1.4213644414584987,2.0,1.7106822207292494
CUST_00733,1106.97,Wade PLC,FOOD,IN,NET_BANKING,2.0,756,2450,1,PAYMENT_METHOD_ABUSE,1.5982126099071654,2.0,1.7991063049535827
