customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,location_change,new_payment_method,account_age_days,merchant_anomaly,amount_anomaly,is_fraud,attack_type
CUST_76965,6686.42,Glenn Group,ECOMMERCE,NG,CREDIT_CARD,6,872,0,0,2446,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_40833,2842.5,Wells Inc,EDUCATION,NG,UPI,7,588,0,0,1798,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73788,1348.36,"Dixon, Acosta and Gentry",TRAVEL,US,NET_BANKING,7,664,0,0,2231,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_37014,926.94,Freeman LLC,EDUCATION,NG,UPI,6,493,0,0,2018,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_36400,361.56,Ryan Group,ENTERTAINMENT,IN,UPI,7,313,0,0,2160,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_44162,1825.49,Mitchell Inc,ECOMMERCE,CN,WALLET,7,634,0,0,1631,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11738,286.45,"Hernandez, Gutierrez and Walsh",HEALTHCARE,CN,CREDIT_CARD,6,451,0,0,1460,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_79901,1059.81,"Hernandez, Bradley and Harris",ECOMMERCE,IN,CREDIT_CARD,5,418,0,0,2327,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_56830,1308.21,Sanchez-Heath,EDUCATION,US,UPI,5,128,0,0,1537,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_48679,238.27,Monroe and Sons,TRAVEL,GB,CREDIT_CARD,6,151,0,0,138,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_81314,683.67,"Holloway, Reynolds and Russell",OTHER,US,CREDIT_CARD,6,469,0,0,586,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_93172,4280.74,"Stanton, Robinson and Hammond",OTHER,CN,NET_BANKING,6,618,0,0,1229,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_29966,3140.81,Jones PLC,ENTERTAINMENT,NG,NET_BANKING,5,654,0,0,1300,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_41125,349.75,"King, Meyer and Simmons",ECOMMERCE,GB,UPI,5,707,0,0,367,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_32591,2023.36,"Lester, Robinson and Oconnor",ECOMMERCE,US,UPI,5,103,0,0,1736,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68340,5365.32,Torres-Nelson,FOOD,NG,WALLET,7,250,0,0,1882,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_34423,1216.01,"Hale, Leonard and Lewis",TRAVEL,GB,NET_BANKING,7,592,0,0,699,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_28904,6314.17,Reyes-Holland,HEALTHCARE,NG,CREDIT_CARD,6,631,0,0,2240,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76965,6686.42,Glenn Group,ECOMMERCE,NG,CREDIT_CARD,7,872,0,0,2446,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_99472,1833.74,Nicholson-Costa,GROCERY,IN,NET_BANKING,7,155,0,0,2210,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76920,489.36,Garcia-Owens,ENTERTAINMENT,IN,DEBIT_CARD,5,980,0,0,936,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91960,2905.31,"Hernandez, Price and Thomas",HEALTHCARE,GB,CREDIT_CARD,5,65,0,0,1558,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_55569,4030.57,Hale-Hatfield,ENTERTAINMENT,CN,WALLET,6,573,0,0,1355,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_37391,5436.0,George-Walker,HEALTHCARE,GB,CREDIT_CARD,6,979,0,0,2262,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73427,2587.68,Lee Ltd,GROCERY,NG,DEBIT_CARD,7,227,0,0,2487,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_19729,1417.54,Olsen-Graham,HEALTHCARE,IN,WALLET,5,938,0,0,56,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_52895,1719.98,Taylor Inc,HEALTHCARE,NG,CREDIT_CARD,5,620,0,0,1874,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_97275,1250.72,Hall LLC,GROCERY,IN,DEBIT_CARD,5,823,0,0,2034,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_92396,3852.54,Johnston-Pearson,TRAVEL,IN,UPI,7,915,0,0,2169,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65143,2451.74,Ward-Singleton,HEALTHCARE,IN,CREDIT_CARD,6,968,0,0,2290,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_94239,373.89,"Cooper, Peterson and Salazar",FOOD,NG,WALLET,6,354,0,0,50,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70978,4438.95,Gonzalez-Harmon,HEALTHCARE,US,CREDIT_CARD,5,556,0,0,1135,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_36724,3908.63,Jones LLC,OTHER,NG,CREDIT_CARD,6,708,0,0,1710,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70903,2168.5,Rhodes Group,GROCERY,CN,UPI,5,620,0,0,1585,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_35934,2273.15,"Owens, Davis and Solomon",OTHER,CN,WALLET,5,721,0,0,676,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_60874,229.82,Campbell PLC,GROCERY,NG,CREDIT_CARD,5,993,0,0,2100,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64103,617.7,Jones-Hall,GROCERY,CN,NET_BANKING,7,238,0,0,843,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98954,2129.76,"Olson, Clements and Campbell",ECOMMERCE,IN,CREDIT_CARD,5,736,0,0,1709,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_33254,487.84,Rice-Watson,OTHER,US,WALLET,6,933,0,0,2419,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_62570,2197.96,"Austin, Stout and Peterson",GROCERY,IN,DEBIT_CARD,6,79,0,0,1205,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_12274,1064.81,"Chase, Hart and Wagner",TRAVEL,US,UPI,6,680,0,0,1362,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_45712,482.32,Monroe-Johnson,FOOD,IN,NET_BANKING,7,908,0,0,876,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_88263,2516.33,"Medina, Barton and Vasquez",TRAVEL,GB,WALLET,5,958,0,0,384,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_71257,3081.82,Herman Group,GROCERY,GB,CREDIT_CARD,6,586,0,0,539,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_89039,2692.08,Sosa Ltd,FOOD,CN,UPI,6,907,0,0,2351,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_32873,563.54,"Garcia, Tucker and Hawkins",ECOMMERCE,CN,NET_BANKING,6,805,0,0,248,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_28015,3663.8,"Rogers, Smith and Solomon",HEALTHCARE,NG,UPI,5,576,0,0,1437,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_53871,1615.92,Mcdonald-Wagner,TRAVEL,IN,UPI,5,800,0,0,1409,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_74450,2665.99,Hernandez-Clark,HEALTHCARE,CN,CREDIT_CARD,6,417,0,0,1297,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_24634,4608.05,"Thompson, Walter and Thomas",EDUCATION,CN,CREDIT_CARD,7,361,0,0,585,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91922,3671.97,"West, Wilkins and Mercado",FOOD,NG,WALLET,5,205,0,0,1270,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47097,1244.43,"Steele, Monroe and Poole",EDUCATION,CN,UPI,6,382,0,0,399,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70586,2292.63,"Vazquez, Chavez and Clark",TRAVEL,GB,DEBIT_CARD,7,540,0,0,1177,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_50820,2565.71,"Barton, Robertson and Goodman",ECOMMERCE,GB,NET_BANKING,6,200,0,0,2139,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98727,3997.51,Williams Ltd,ECOMMERCE,US,CREDIT_CARD,5,126,0,0,2151,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11190,3876.86,Jackson-Holt,TRAVEL,US,WALLET,6,809,0,0,1808,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86698,5713.06,Johnson-Taylor,ECOMMERCE,GB,DEBIT_CARD,6,622,0,0,2049,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47396,4886.88,Stevenson PLC,ECOMMERCE,NG,WALLET,5,373,0,0,2248,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86909,1336.39,Johnson-Brown,HEALTHCARE,US,CREDIT_CARD,6,138,0,0,2279,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_52000,420.31,Hale-Lozano,ENTERTAINMENT,GB,DEBIT_CARD,5,928,0,0,2027,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_79063,679.67,Wade-Martinez,OTHER,GB,UPI,7,640,0,0,1369,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_95909,1454.03,Cole-Martin,GROCERY,CN,DEBIT_CARD,7,125,0,0,242,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_83975,3125.09,Mitchell Ltd,HEALTHCARE,IN,DEBIT_CARD,5,50,0,0,178,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_42092,1937.2,Hatfield Inc,FOOD,NG,NET_BANKING,7,765,0,0,1976,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91254,2932.32,Johnston LLC,EDUCATION,GB,WALLET,6,335,0,0,2132,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_26545,1998.42,"Bennett, Holmes and West",HEALTHCARE,US,UPI,6,725,0,0,305,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_25203,3328.41,Mejia Ltd,OTHER,US,NET_BANKING,5,418,0,0,245,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_81680,4647.9,"Powell, Hernandez and Adams",OTHER,IN,UPI,5,39,0,0,479,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_26449,3733.42,Stevens and Sons,ECOMMERCE,NG,WALLET,6,370,0,0,1280,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11645,1829.2,Mitchell Group,FOOD,US,UPI,5,39,0,0,935,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_59008,3776.55,Macias and Sons,ECOMMERCE,IN,CREDIT_CARD,5,912,0,0,450,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11937,3132.8,"Clark, Hernandez and Walker",FOOD,NG,WALLET,5,676,0,0,2020,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_71575,2724.51,Jackson-Cox,HEALTHCARE,US,CREDIT_CARD,7,414,0,0,1341,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_12948,6078.27,Terry-Poole,FOOD,US,UPI,5,824,0,0,1292,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11024,5736.67,Miles-Le,ECOMMERCE,IN,DEBIT_CARD,5,367,0,0,943,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_46743,2185.11,Aguilar Group,HEALTHCARE,CN,WALLET,6,607,0,0,2043,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_94560,3231.24,"Wright, Marshall and Allen",HEALTHCARE,IN,DEBIT_CARD,7,858,0,0,2364,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_34884,691.62,Spencer and Sons,FOOD,CN,NET_BANKING,7,644,0,0,1442,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86865,1098.27,Tran-Malone,GROCERY,IN,NET_BANKING,7,463,0,0,416,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_71358,3815.56,Clark Group,GROCERY,GB,CREDIT_CARD,6,981,0,0,2004,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_88836,1244.52,Leonard Ltd,GROCERY,IN,WALLET,6,367,0,0,1052,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_83525,3867.79,Johnson-Jimenez,FOOD,NG,WALLET,6,355,0,0,1168,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_20567,468.81,Silva-Ward,OTHER,CN,UPI,7,916,0,0,406,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64285,4376.95,"Meyer, Huber and Moreno",HEALTHCARE,NG,CREDIT_CARD,6,248,0,0,747,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_44939,1754.86,"Campbell, Coleman and Greene",OTHER,US,DEBIT_CARD,5,429,0,0,1935,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_60237,5358.24,"Rodriguez, Ross and King",OTHER,CN,NET_BANKING,5,424,0,0,981,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_36447,2294.38,Leonard and Sons,GROCERY,IN,WALLET,7,998,0,0,2054,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_45712,482.32,Monroe-Johnson,FOOD,IN,NET_BANKING,5,908,0,0,876,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_18905,1552.27,Barnes Inc,HEALTHCARE,IN,NET_BANKING,6,626,0,0,480,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64893,4002.51,"Jackson, Bonilla and Johnson",FOOD,NG,UPI,6,84,0,0,2192,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98532,1252.31,Torres-Flores,GROCERY,NG,UPI,7,159,0,0,470,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_85195,777.76,Rios-Lewis,GROCERY,NG,DEBIT_CARD,5,304,0,0,778,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86026,1318.86,Payne and Sons,OTHER,NG,UPI,5,195,0,0,130,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98505,3433.77,Barnes-West,OTHER,NG,CREDIT_CARD,7,850,0,0,145,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11955,2816.58,"Jones, Thomas and Nelson",ENTERTAINMENT,IN,NET_BANKING,6,762,0,0,2010,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_72741,2499.95,"Martinez, Smith and Mendez",TRAVEL,CN,NET_BANKING,5,44,0,0,1512,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_88843,3672.36,Davis-Crosby,GROCERY,US,NET_BANKING,6,998,0,0,764,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_63493,1370.65,Davis LLC,HEALTHCARE,CN,NET_BANKING,7,333,0,0,1566,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65823,2961.5,Wallace-Rice,ECOMMERCE,NG,CREDIT_CARD,7,557,0,0,1135,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_17272,3958.25,Moore-Howard,FOOD,NG,UPI,5,750,0,0,833,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_65282,1376.89,"Cox, Gardner and Nunez",TRAVEL,IN,UPI,7,982,0,0,2031,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_51404,2695.47,"Moore, Paul and Rivera",ENTERTAINMENT,IN,WALLET,5,702,0,0,170,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_82356,182.62,Villegas PLC,ENTERTAINMENT,NG,WALLET,7,354,0,0,308,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_72950,2117.97,Ryan-Salazar,OTHER,GB,DEBIT_CARD,7,133,0,0,1650,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_92801,1880.89,"Smith, Jefferson and Ruiz",ENTERTAINMENT,US,UPI,5,177,0,0,915,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_12599,1244.87,"Barrett, Fry and Cruz",HEALTHCARE,IN,WALLET,5,829,0,0,1716,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_52885,2213.67,Chan-Tate,HEALTHCARE,US,DEBIT_CARD,5,549,0,0,1987,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_75525,3862.81,"Carpenter, Huang and Hebert",ENTERTAINMENT,CN,UPI,7,965,0,0,1569,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_23787,828.99,Fowler-Nicholson,ECOMMERCE,IN,NET_BANKING,5,545,0,0,679,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_34423,1216.01,"Hale, Leonard and Lewis",TRAVEL,GB,NET_BANKING,5,592,0,0,699,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96199,3731.98,"Howe, Snyder and Williams",ENTERTAINMENT,US,NET_BANKING,7,308,0,0,445,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_63867,738.67,Day-Smith,FOOD,IN,NET_BANKING,7,342,0,0,1878,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47283,467.14,Bullock-Thompson,ENTERTAINMENT,CN,CREDIT_CARD,7,550,0,0,2074,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_26903,2009.7,Watts LLC,HEALTHCARE,US,NET_BANKING,6,197,0,0,644,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_92604,3079.3,"Grant, Olson and Becker",TRAVEL,CN,UPI,6,473,0,0,806,0,0,1,ADVERSARIAL_LOW_AND_SLOW
